category,name,type,cuisine,address,postcode,town,latitude,longitude,phone,website,opening_hours,stars,wheelchair,osm_id,osm_type,scraped_at
cafes,Flapjacks,cafe,,"Preston, PR4 1PD",PR4 1PD,Preston,53.7543441,-2.8649238,,,,,,5017750744,node,2026-03-06T09:48:34.158394
cafes,The Mill,cafe,,"Lostock Lane, Preston, PR5 5XU",PR5 5XU,Preston,53.7224915,-2.6754563,,,,,,5018116659,node,2026-03-06T09:48:34.158397
cafes,Twin Lakes Velo Cafe,cafe,,"Brickcroft Lane, Leyland, PR26 9RF",PR26 9RF,Leyland,53.6658121,-2.7820298,,,"Mo-Su 10:00-15:00,Sa 3:30-6:30",,,5057614923,node,2026-03-06T09:48:34.158402
cafes,Lillybetts Coffee Shop,cafe,,"784, Blackpool Road, Preston, PR2 1XL",PR2 1XL,Preston,53.7676763,-2.7596143,,,,,,5057663223,node,2026-03-06T09:48:34.158417
cafes,Riverside Cafe,cafe,,"1-3, Leyland Road, Preston, PR1 9QH",PR1 9QH,Preston,53.7482866,-2.7143227,,,,,,5164793488,node,2026-03-06T09:48:34.158421
cafes,Costa,cafe,coffee_shop,"79, Friargate Walk, Preston, PR1 2NQ",PR1 2NQ,Preston,53.7587426,-2.7019109,,,,,,5169371355,node,2026-03-06T09:48:34.158423
cafes,Cedarwood Coffee Co.,cafe,coffee_shop,"10, Winckley Street, Preston, PR1 2AA",PR1 2AA,Preston,53.7572159,-2.7018133,,,,,,5169371381,node,2026-03-06T09:48:34.158426
cafes,Strictly Cup Cakes,cafe,cake,"42, Cannon Street, Preston, PR1 3NT",PR1 3NT,Preston,53.7576025,-2.6996671,,,,,,5169371384,node,2026-03-06T09:48:34.158430
cafes,Mystery Tea House,cafe,tea_shop,"23, Cannon Street, Preston, PR1 3NR",PR1 3NR,Preston,53.7568704,-2.6992195,,,,,,5169371385,node,2026-03-06T09:48:34.158440
cafes,Starbucks,cafe,coffee_shop,,,,53.6004826,-2.5732289,,https://www.starbucks.com/store-locator/store/20391/bolton-rivington-south-m-61-motorway-southbound-bolton-eng-bl-6-5-uz-gb,,,,5203208447,node,2026-03-06T09:48:34.158444
cafes,Sanwitches Cafe,cafe,,"Watt Street, Clitheroe, BB7 9ED",BB7 9ED,Clitheroe,53.8297982,-2.3398234,,,,,,5245351709,node,2026-03-06T09:48:34.158447
cafes,Oldbell,cafe,,"Bashful Alley, Lancaster, LA1 1LF",LA1 1LF,Lancaster,54.0484808,-2.8026211,,,,,limited,5266972044,node,2026-03-06T09:48:34.158451
cafes,Choc Stop,cafe,dessert,,,,53.7853093,-2.2486626,,,,,,5307287745,node,2026-03-06T09:48:34.158454
cafes,Costa,cafe,coffee_shop,"21, Cobden Court, Blackburn, BB1 7JG",BB1 7JG,Blackburn,53.7486083,-2.4820703,+44 1254 665068,,"Mo-Sa 08:00-17:30, Su 10:00-17:00",,,5518400825,node,2026-03-06T09:48:34.158462
cafes,Costa,cafe,coffee_shop,"Lancaster Way, Chorley, PR7 7LJ",PR7 7LJ,Chorley,53.6760062,-2.6546279,,,,,,5535864907,node,2026-03-06T09:48:34.158472
cafes,The Big Lamp Chip Shop & Cafe,cafe,,,,,53.64996,-2.63188,,,,,,5545001925,node,2026-03-06T09:48:34.158476
cafes,Woodchats,cafe,,"Clifford Street, Chorley, PR7 1AQ",PR7 1AQ,Chorley,53.6525711,-2.6282926,,,,,,5558947563,node,2026-03-06T09:48:34.158479
cafes,The Deli,cafe,,"Bailrigg Lane, Lancaster, LA1 4YW",LA1 4YW,Lancaster,54.0099553,-2.7854623,,https://www.lancaster.ac.uk/eat/thedeli.php,Mo-Fr 08:30-16:30,,yes,5597383485,node,2026-03-06T09:48:34.158482
cafes,Pendle Brew,cafe,,"Bailrigg Lane, Lancaster, LA1 4YW",LA1 4YW,Lancaster,54.0062828,-2.7852643,,,Mo-Fr 10:00-17:00,,,5608696962,node,2026-03-06T09:48:34.158491
cafes,TreeFace Cafe,cafe,,"Burgh Hall Road, Chorley, PR7 3RN",PR7 3RN,Chorley,53.6318206,-2.6509935,,,,,,5635236976,node,2026-03-06T09:48:34.158500
cafes,Chorley Town Cafe,cafe,,"36, Chapel Street, Chorley, PR7 1BW",PR7 1BW,Chorley,53.6525262,-2.6306194,,,,,yes,5661035746,node,2026-03-06T09:48:34.158504
cafes,Lucy's Kitchen,cafe,,"40, Chapel Street, Chorley, PR7 1BW",PR7 1BW,Chorley,53.6525111,-2.6302392,,,,,,5661035758,node,2026-03-06T09:48:34.158507
cafes,Mr Beans,cafe,coffee;cake;dessert,"72, Burnley Road, Todmorden, OL14 5HX",OL14 5HX,Todmorden,53.7181439,-2.100406,+44 1706 839995,https://www.facebook.com/parkendtodmorden/,,,,5702105115,node,2026-03-06T09:48:34.158509
cafes,The Old Gun Shop,cafe,,"5-7, Great John Street, Lancaster, LA1 1NQ",LA1 1NQ,Lancaster,54.0487015,-2.7978323,,https://www.theoldgunshop.com/,"Mo,Tu 09:30-16:00; We,Th 09:30-22:00; Fr,Sa 09:30-23:00; Su 10:00-16:00",,no,5835265009,node,2026-03-06T09:48:34.158517
cafes,Happy Bunnies,cafe,,"65, Liverpool Road, Longton, PR4 5HA",PR4 5HA,Longton,53.7272056,-2.7808392,,,,,,5857249396,node,2026-03-06T09:48:34.158526
cafes,The Marketplace,cafe,,,,,54.0123263,-2.7845042,,,"Mo-Fr 07:30-19:00; Sa,Su 08:00-14:00",,yes,5905933030,node,2026-03-06T09:48:34.158532
cafes,Costa,cafe,coffee_shop,,,,53.7418849,-2.4820994,,,,,,5908464011,node,2026-03-06T09:48:34.158535
cafes,Starbucks,cafe,coffee_shop,"Platform 3-4, Fishergate, Preston, PR1 8AP",PR1 8AP,Preston,53.7560586,-2.7070963,,https://www.starbucks.com/store-locator/store/1018469/preston-station-fishergate-preston-eng-pr-1-8-ap-gb,,,,6053036960,node,2026-03-06T09:48:34.158539
cafes,Cafe Republic,cafe,coffee_shop,"South Spine, Bailrigg, Lancaster, LA1 4YU",LA1 4YU,"Bailrigg, Lancaster",54.0091932,-2.7852819,+44 1524 593324,https://coffeerepublic.co.uk/,"Mo-Fr 08:00-17:45; Sa,Su 10:00-17:00",,yes,6100599922,node,2026-03-06T09:48:34.158542
cafes,18a,cafe,coffee_shop,"18a, Brock Street, Lancaster, LA1 1UU",LA1 1UU,Lancaster,54.0473932,-2.7985602,,,Su 10:00-16:00; Mo-Fr 08:30-16:00; Sa 09:00-16:00,,yes,6143053285,node,2026-03-06T09:48:34.158545
cafes,Cafe Manna,cafe,,"1, Carrington Centre, Chorley, PR7 5SZ",PR7 5SZ,Chorley,53.6460867,-2.7246998,,,,,,6193082986,node,2026-03-06T09:48:34.158550
cafes,Boulder UK Cafe,cafe,coffee_shop,"Carnfield Place, Preston, PR5 8AN",PR5 8AN,Preston,53.7254223,-2.6431787,,,,,,6215787354,node,2026-03-06T09:48:34.158559
cafes,Sweet Dreams Cafe,cafe,,"4, Hope Terrace, Preston, PR5 5RU",PR5 5RU,Preston,53.725816,-2.692738,,,,,,6219557996,node,2026-03-06T09:48:34.158563
cafes,Kath's Kitchen & Ice Cream Parlour,cafe,,"68, Pall Mall, Chorley, PR7 2LE",PR7 2LE,Chorley,53.6485848,-2.6332098,,,,,,6229206315,node,2026-03-06T09:48:34.158573
cafes,Lily's,cafe,,"80, Pall Mall, Chorley, PR7 2LE",PR7 2LE,Chorley,53.648235,-2.6335578,,,,,,6229622204,node,2026-03-06T09:48:34.158576
cafes,Mags Japanese Cafe,cafe,,"90, Pall Mall, Chorley, PR7 2LB",PR7 2LB,Chorley,53.6477883,-2.6339521,,,,,,6230230724,node,2026-03-06T09:48:34.158584
cafes,Atkinson's Sandwich Bar,cafe,sandwich;coffee,"2, Primrose Street, Lancaster, LA1 3BN",LA1 3BN,Lancaster,54.0447685,-2.7931424,,,Mo-Fr 08:00-14:00; Sa-Su off,,,6266272291,node,2026-03-06T09:48:34.158590
cafes,The Old Post Office,cafe,sandwich;coffee,"3, Hornby Road, Caton, LA2 9QW",LA2 9QW,Caton,54.0762459,-2.717955,,,Fr-Su 10:00-15:00,,,6291431974,node,2026-03-06T09:48:34.158593
cafes,The Folly Coffee House & Deli,cafe,,"Leyland, PR25 1DJ",PR25 1DJ,Leyland,53.6823935,-2.7018641,,,,,,6314648985,node,2026-03-06T09:48:34.158596
cafes,Kaspa's,cafe,dessert;ice_cream;pancake;crepe;waffle,"112, Penny Street, Lancaster, LA1 1XT",LA1 1XT,Lancaster,54.0452804,-2.7998937,,https://kaspas.co.uk/location/lancaster/,,,,6322640261,node,2026-03-06T09:48:34.158599
cafes,Pendle Marine,cafe,ice_cream,"Preston, PR4 0HE",PR4 0HE,Preston,53.8068203,-2.7842095,,,,,,6353264592,node,2026-03-06T09:48:34.158602
cafes,Leanne's Little Coffee Shop,cafe,,"122, Pall Mall, Chorley, PR7 2LB",PR7 2LB,Chorley,53.6470696,-2.6346099,,,,,,6388884830,node,2026-03-06T09:48:34.158604
cafes,Cafe Maria's,cafe,,"293, Plungington Road, Preston, PR2 3PR",PR2 3PR,Preston,53.775301,-2.7148971,,,,,,6397239245,node,2026-03-06T09:48:34.158609
cafes,Prestons,cafe,,"Sharoe Green Lane, Preston, PR2 9HT",PR2 9HT,Preston,53.7914313,-2.7064604,,,,,,6433609613,node,2026-03-06T09:48:34.158623
cafes,The Food Hamper,cafe,,"190, Inkerman Street, Preston, PR2 2BN",PR2 2BN,Preston,53.7719572,-2.7208176,,,,,,6434321091,node,2026-03-06T09:48:34.158626
cafes,Cafe Emmanuel,cafe,,"Brook Street, Preston, PR1 7NB",PR1 7NB,Preston,53.7690419,-2.7120763,,,,,,6434321104,node,2026-03-06T09:48:34.158629
cafes,The Krazy Kitchen,cafe,,"30, Plungington Road, Preston, PR1 7RB",PR1 7RB,Preston,53.7685251,-2.7101934,+44 1772 888600,,,,,6434321109,node,2026-03-06T09:48:34.158631
cafes,The Chicken Shop,cafe,,"52, Plungington Road, Preston, PR1 7RB",PR1 7RB,Preston,53.769137,-2.7105823,,,,,,6434321128,node,2026-03-06T09:48:34.158634
cafes,I Smile Cafe,cafe,,"113, Plungington Road, Preston, PR1 7UE",PR1 7UE,Preston,53.7708841,-2.711962,+44 1772 556656,,,,,6434321169,node,2026-03-06T09:48:34.158638
cafes,Asda Café,cafe,coffee_shop,"Ovangle Road, Lancaster, LA1 5JR",LA1 5JR,Lancaster,54.0565295,-2.8274564,+44 1524 580780,https://storelocator.asda.com/north-west/lancaster/ovangle-road/cafe,Mo-Sa 08:30-18:00; Su 10:00-16:00,,,6464041092,node,2026-03-06T09:48:34.158648
cafes,Caffè Nero,cafe,coffee_shop,,,,53.8721159,-2.3918844,,https://www.caffenero.com/uk/stores/clitheroe,Mo-Fr 07:00-18:00; Sa 08:00-18:00; Su 09:00-17:00,,,6491541978,node,2026-03-06T09:48:34.158652
cafes,Maxwell’s Cafe Wine Bar,cafe,,"54-55, King Street, Clitheroe, BB7 2EU",BB7 2EU,Clitheroe,53.8735429,-2.3939038,+44 1200 443906,http://www.maxwellscafebar.co.uk,,,yes,6528457837,node,2026-03-06T09:48:34.158655
cafes,Tuck,cafe,cake;tea;coffee_shop;sandwich,"11-15, Meeting House Lane, Lancaster, LA1 1TJ",LA1 1TJ,Lancaster,54.04818,-2.8054966,,,,,,6528610853,node,2026-03-06T09:48:34.158658
cafes,Leisuretime,cafe,,"55, Yorkshire Street, OL16 1BT",OL16 1BT,,53.6184785,-2.157289,,,,,,6540413649,node,2026-03-06T09:48:34.158667
cafes,Oasis Cafe,cafe,,"Brookhouse Road, Brookhouse, LA2 9NY",LA2 9NY,Brookhouse,54.0739656,-2.7048825,,,,,,6569635483,node,2026-03-06T09:48:34.158677
cafes,Starbucks,cafe,coffee_shop,,,,53.7958992,-2.8905189,,,,,,6587368621,node,2026-03-06T09:48:34.158681
cafes,Diggles,cafe,,"5-7, Ffrances Passage, Lancaster, LA1 1UG",LA1 1UG,Lancaster,54.0483906,-2.7993097,,https://diggles.co.uk/,,,,6592154385,node,2026-03-06T09:48:34.158684
cafes,The Courtyard Cafe,cafe,,"Slyne Road, Lancaster, LA2 6ST",LA2 6ST,Lancaster,54.0669787,-2.802983,+44 1524 382538,https://www.sjhospice.org.uk/the-courtyard-cafe-at-st-johns-hospice/,Mo-Su 09:00-16:00,,,6665553256,node,2026-03-06T09:48:34.158687
cafes,Gisburn Forest Hub,cafe,,"Hole House Lane, Clitheroe, BB7 4TS",BB7 4TS,Clitheroe,53.9993065,-2.3894781,,,,,,6688104414,node,2026-03-06T09:48:34.158690
cafes,Regent Park Bowls & Social Club,cafe,,"Regent Road, Morecambe, LA4 4QY",LA4 4QY,Morecambe,54.063352,-2.8740607,,,,,,6708219683,node,2026-03-06T09:48:34.158692
cafes,Lean & Green Healthy Cafe,cafe,,"81, Water Street, Chorley, PR7 1EX",PR7 1EX,Chorley,53.6593625,-2.6290356,,,,,,6754221207,node,2026-03-06T09:48:34.158695
cafes,Crown Cafe,cafe,,"88, Market Street, Chorley, PR7 2SF",PR7 2SF,Chorley,53.6515315,-2.6320155,,,,,,6755846347,node,2026-03-06T09:48:34.158708
cafes,Coffee Shack,cafe,,"92, Market Street, Chorley, PR7 2SF",PR7 2SF,Chorley,53.6514329,-2.6319948,,,,,,6755846349,node,2026-03-06T09:48:34.158714
cafes,Teas To Please,cafe,tea;cake;panini;sandwich;salad,"27, Skipton Road, Colne, BB8 0NU",BB8 0NU,Colne,53.8592588,-2.162938,+447535924003,http://www.teastoplease.co.uk/,"We-Fr 10:00-17:00, Sa 10:00-15:00",,,6763793444,node,2026-03-06T09:48:34.158721
cafes,Euxton Deli and Bakery,cafe,,"4, Talbot Row, Chorley, PR7 6HS",PR7 6HS,Chorley,53.6603583,-2.6686464,,,,,,6789155300,node,2026-03-06T09:48:34.158725
cafes,Beach Bird,cafe,coffee,"240-241, Marine Road Central, Morecambe, LA4 4BJ",LA4 4BJ,Morecambe,54.0725544,-2.8683415,,https://www.beachbird.co.uk/,,,,6792835840,node,2026-03-06T09:48:34.158734
cafes,The Food Shack,cafe,,"Morecambe, LA4 5DH",LA4 5DH,Morecambe,54.0716861,-2.8658086,,,,,,6818300149,node,2026-03-06T09:48:34.158739
cafes,Diggles,cafe,,"51, Market Street, Lancaster, LA1 1JG",LA1 1JG,Lancaster,54.048661,-2.8021382,+44 1524 841841,https://www.diggles.co.uk/,,,limited,6825244201,node,2026-03-06T09:48:34.158742
cafes,Starbucks,cafe,,,,,53.7788986,-2.8959844,,,,,,6906507482,node,2026-03-06T09:48:34.158746
cafes,The Tea Room,cafe,,,,,53.7800005,-2.8970459,,,,,yes,6906531112,node,2026-03-06T09:48:34.158748
cafes,one sixty,cafe,,"160, St James's Street, Burnley",,Burnley,53.7896132,-2.2476093,,,,,,6919016720,node,2026-03-06T09:48:34.158751
cafes,M&S Cafe,cafe,,"30-38, Penny Street, Lancaster, LA1 1UA",LA1 1UA,Lancaster,54.0477342,-2.8001911,,,,,,6980199681,node,2026-03-06T09:48:34.158754
cafes,Tiny Teacups,cafe,,"Cotton Mill Road, Preston, PR5 6LF",PR5 6LF,Preston,53.72966,-2.6592875,,,,,,7001605797,node,2026-03-06T09:48:34.158762
cafes,Replenish Kitchen,cafe,,"Mannin Way, Lancaster, LA1 3SW",LA1 3SW,Lancaster,54.0679587,-2.7784459,,https://replenishkitchen.co.uk/,,,,7011124549,node,2026-03-06T09:48:34.158774
cafes,Keegans,cafe,coffee_shop;sandwich;salad,"14a, Poulton Square, Morecambe, LA4 5PZ",LA4 5PZ,Morecambe,54.0738483,-2.8584342,+44 1524 411473,,,,,7216185404,node,2026-03-06T09:48:34.158786
cafes,Costa Drive Thru,cafe,coffee_shop,PR2 9BQ,PR2 9BQ,,53.7974968,-2.6932343,,https://www.costa.co.uk/locations?latitude=53.79742&longitude=-2.693278,Mo-Fr 06:00-20:00; Sa 07:00-19:00; Su 08:00-19:00,,yes,7296540001,node,2026-03-06T09:48:34.158793
cafes,noggarth cafe,cafe,coffee_shop,,,,53.8500691,-2.2459838,,,,,,7489704589,node,2026-03-06T09:48:34.158797
cafes,Asda Café,cafe,coffee_shop,,,,53.7564755,-2.3722476,+44 1254 301111,https://storelocator.asda.com/north-west/accrington/hyndburn-road/cafe,Mo-Sa 08:30-18:00; Su 10:00-16:00,,,7497107209,node,2026-03-06T09:48:34.158801
cafes,Asda Café,cafe,coffee_shop,"Bolton Street, Chorley, PR7 3DL",PR7 3DL,Chorley,53.6481198,-2.6309413,+44 1257 429594,https://storelocator.asda.com/north-west/chorley/bolton-street/cafe,Mo-Sa 08:30-18:00; Su 10:00-16:00,,,7497210369,node,2026-03-06T09:48:34.158807
cafes,Asda Café,cafe,coffee_shop,"Princess Way, Burnley, BB12 0EQ",BB12 0EQ,Burnley,53.7951096,-2.2447034,+44 1282 450033,https://storelocator.asda.com/north-west/burnley/princess-way/cafe,Mo-Sa 08:30-18:00; Su 10:00-16:00,,,7497223030,node,2026-03-06T09:48:34.158820
cafes,Asda Café,cafe,,,,,53.8494118,-2.1975741,+44 1282 870156,https://storelocator.asda.com/north-west/colne/unit-1-swinden-retail-park/cafe,Mo-Sa 08:30-18:00; Su 10:00-16:00,,,7497235421,node,2026-03-06T09:48:34.158823
cafes,Asda Café,cafe,coffee_shop,"Dane Street, OL12 6XT",OL12 6XT,,53.6158555,-2.1642182,+44 1706 354462,https://storelocator.asda.com/north-west/rochdale/the-old-cricket-ground-dane-street/cafe,Mo-Sa 08:30-18:00; Su 10:00-16:00,,,7499348873,node,2026-03-06T09:48:34.158827
cafes,Asda Café,cafe,coffee_shop,"Holly Mount Way, Rossendale, BB4 8EE",BB4 8EE,Rossendale,53.7034074,-2.2865293,+44 1706 242400,https://storelocator.asda.com/north-west/rossendale/hollymount-way/cafe,Mo-Sa 08:30-18:00; Su 10:00-16:00,,,7499458650,node,2026-03-06T09:48:34.158830
cafes,Boiler House Cafe,cafe,,,,,53.8678462,-2.3944793,,,,,,7526556659,node,2026-03-06T09:48:34.158839
cafes,Wild Bean Cafe,cafe,coffee_shop,,,,53.8820258,-2.781522,,,,,,7537076086,node,2026-03-06T09:48:34.158848
cafes,Stone Jetty Cafe,cafe,,"Marine Road Central, Morecambe, LA4 4NJ",LA4 4NJ,Morecambe,54.0744177,-2.8783603,,https://thestonejettycafe.co.uk/,,,,7574922871,node,2026-03-06T09:48:34.158852
cafes,Buccelli's,cafe,italian,"29, Church Street, Lancaster, LA1 1LP",LA1 1LP,Lancaster,54.0494695,-2.8002819,,,"Tu,We 10:00-16:00; Th-Sa 10:00-22:00; Su,Mo off",,,7580988351,node,2026-03-06T09:48:34.158856
cafes,Lewis's @ No 23 Café,cafe,,"23, New Street, Lancaster, LA1 1EG",LA1 1EG,Lancaster,54.0491579,-2.8019154,,,,,,7580988376,node,2026-03-06T09:48:34.158858
cafes,Cheyette's Coffee Bar,cafe,coffee_shop;afternoon_tea;cake,"Hest Bank, LA2 6EQ",LA2 6EQ,Hest Bank,54.0872573,-2.8209917,,,Mo-Fr 09:00-15:00; Sa-Su 09:00-16:00,,,7600614451,node,2026-03-06T09:48:34.158861
cafes,Whins,cafe,,"Whins Lane, Chorley, PR6 8HN",PR6 8HN,Chorley,53.691873,-2.6032957,,,,,yes,7606369125,node,2026-03-06T09:48:34.158871
cafes,Baileys Tea Shop,cafe,,"49, Bridge Street, Bury, BL0 9AD",BL0 9AD,Bury,53.6487042,-2.3179439,,,,,,7609767601,node,2026-03-06T09:48:34.158876
cafes,Chocolate Works,cafe,,,,,53.872374,-2.3912875,,,,,,7617576814,node,2026-03-06T09:48:34.158880
cafes,Jungle,cafe,,,,,53.8709502,-2.3919293,,,,,,7726653068,node,2026-03-06T09:48:34.158882
cafes,Ice And Spice,cafe,,,,,53.8730825,-2.3925686,+44 1200 425888,,,,,7746888044,node,2026-03-06T09:48:34.158890
cafes,Owd Barn,cafe,,,,,53.6190273,-2.7882697,,,,,,7766245783,node,2026-03-06T09:48:34.158895
cafes,Bridge 64 Cafe Bar,cafe,regional;burger;coffee_shop;ice_cream;fish_and_chips,"Nateby Crossing Lane, Preston, PR3 0JJ",PR3 0JJ,Preston,53.9035474,-2.7894474,+44 1995 606 704,https://bridge64cafebar.co.uk/,,,yes,7844167966,node,2026-03-06T09:48:34.158909
cafes,The Cow Shed,cafe,"coffee_shop, ice_cream",,,,53.7490141,-2.7339153,,,,,,7856525788,node,2026-03-06T09:48:34.158912
cafes,Bread & Butter,cafe,,"10, Liverpool Road, Penwortham",,Penwortham,53.7501695,-2.7289652,+441772745457,https://www.sugarvine.com/restaurant/bread-butter-preston/,,,,7856525800,node,2026-03-06T09:48:34.158916
cafes,Costa,cafe,coffee_shop,"62, Liverpool Road, Preston, PR1 0DQ",PR1 0DQ,Preston,53.749291,-2.7342869,,,,,,7856525812,node,2026-03-06T09:48:34.158919
cafes,Bon Bons Coffee Bar,cafe,,,,,53.7496268,-2.7329921,,https://www.bonbonscoffeebar.co.uk/,,,,7856525819,node,2026-03-06T09:48:34.158923
cafes,No. 15 Café House,cafe,coffee_shop,"15, Priory Lane, Preston, PR1 0AR",PR1 0AR,Preston,53.7509495,-2.729669,,https://macmillansgifts.co.uk/no15-cafe-house/,,,,7860564141,node,2026-03-06T09:48:34.158933
cafes,Massa's Dessert Cafe Bar,cafe,ice_cream,"3, Cunliffe Street, Chorley, PR7 2BA",PR7 2BA,Chorley,53.6508336,-2.6311753,,,,,,7950820750,node,2026-03-06T09:48:34.158937
cafes,The Creative Cactus,cafe,,"4 & 5, The Victorian Arcade, Accrington, BB5 2EL",BB5 2EL,Accrington,53.7522119,-2.3640322,,https://www.thecreativecafe.co.uk,,,,8002900478,node,2026-03-06T09:48:34.158940
cafes,The Butty Hut,cafe,,,,,53.9482422,-2.7765206,,,,,,8058601578,node,2026-03-06T09:48:34.158947
cafes,The Blue House,cafe,,"129, Market Street, Chorley, PR7 2SG",PR7 2SG,Chorley,53.6506631,-2.6313738,,,,,,8146804101,node,2026-03-06T09:48:34.158950
cafes,Tiam Tea,cafe,bubble_tea,"56, Penny Street, Lancaster, LA1 1XF",LA1 1XF,Lancaster,54.0471058,-2.7999651,+44 1524 380441,,We-Mo 12:30-21:00; Tu off,,,8335637404,node,2026-03-06T09:48:34.158959
cafes,Valley Coffee,cafe,coffee_shop,"Fourfields, Preston, PR5 6GS",PR5 6GS,Preston,53.7337227,-2.6621688,+44 1772 696717,https://valleycoffee.eu/,Mo-Fr 09:00-17:00; Sa 10:00-16:00; Su 10:00-14:00; PH 10:00-16:00,,,8341533302,node,2026-03-06T09:48:34.158965
cafes,Jo-N-Lees Cafe,cafe,,"18, Glentworth Road West, Morecambe, LA4 4SZ",LA4 4SZ,Morecambe,54.0616049,-2.8527601,,,,,,8512097503,node,2026-03-06T09:48:34.158968
cafes,Tracy's Pies and Cakes,cafe,,"44, Main Street, Heysham, LA3 2RW",LA3 2RW,Heysham,54.0458389,-2.899774,,,,,,8514827540,node,2026-03-06T09:48:34.158971
cafes,Starbucks,cafe,coffee_shop,,,,53.7623307,-2.7341373,,https://www.starbucks.com/store-locator/store/1029354/preston-mariners-way-dt-mariners-way-preston-eng-pr-2-2-yn-gb,,,,8582689848,node,2026-03-06T09:48:34.158974
cafes,Costa,cafe,coffee_shop,"ExtraMSA Blackburn with Darwen Services, Darwen, BB3 0AT",BB3 0AT,Darwen,53.7127284,-2.4774583,,,24/7,,,8618218321,node,2026-03-06T09:48:34.158977
cafes,Spout House Farm Tearoom,cafe,,"Blackburn Road, Chorley, PR6 8HS",PR6 8HS,Chorley,53.6942076,-2.5962665,+44 7769684494,,Fr 10:00-17:00; Sa 10:00-16:00; Su 11:00-16:00,,,8786406563,node,2026-03-06T09:48:34.158980
cafes,Shisha,cafe,,,,,53.7589868,-2.6938806,,,,,,8806654412,node,2026-03-06T09:48:34.158989
cafes,Healey Dell Heritage Centre & Tea Rooms,cafe,,,,,53.6354544,-2.1839011,,,,,,8809286317,node,2026-03-06T09:48:34.158999
cafes,Clementine,cafe,,,,,53.6527217,-2.6312472,,,,,,8818252401,node,2026-03-06T09:48:34.159002
cafes,Grow Kitchen,cafe,,"Queen Street, Morecambe, LA4 5EG",LA4 5EG,Morecambe,54.073348,-2.864901,,,,,,8901785450,node,2026-03-06T09:48:34.159005
cafes,Catherine's On The Crescent,cafe,,"35a, Princes Crescent, Morecambe, LA4 6BY",LA4 6BY,Morecambe,54.0781781,-2.8394693,,,,,,8927254302,node,2026-03-06T09:48:34.159008
cafes,Cafe Latte,cafe,coffee_shop,"61, Union Street, Chorley, PR7 1AB",PR7 1AB,Chorley,53.6546698,-2.6299121,+44 1257 806442,https://www.caffelatte-chorley.co.uk/,Mo-Fr 09:00-16:00; Sa 09:00-17:00; Su 10:00-16:00,,,8941042195,node,2026-03-06T09:48:34.159012
cafes,Snig Hole Snacks,cafe,,,,,53.6839174,-2.3289583,,,,,,8969244664,node,2026-03-06T09:48:34.159021
cafes,Journey Social Kitchen,cafe,coffee_shop;brunch,"28, New Street, Lancaster, LA1 1EG",LA1 1EG,Lancaster,54.0490744,-2.8021532,,https://www.journeysocial.co.uk/,,,,9006177348,node,2026-03-06T09:48:34.159025
cafes,Little Barista,cafe,coffee_shop,"7, Burnley, BB11 1QB",BB11 1QB,Burnley,53.7895137,-2.2434068,,,,,,9026508717,node,2026-03-06T09:48:34.159029
cafes,U Bercika,cafe,,"69, Ribbleton Avenue, Preston, PR1 5RX",PR1 5RX,Preston,53.7699064,-2.6727113,,,,,,9104838779,node,2026-03-06T09:48:34.159032
cafes,Miller Road Cafe,cafe,,"154, Miller Road, Preston, PR1 5QS",PR1 5QS,Preston,53.7684067,-2.6690072,,,,,,9104838780,node,2026-03-06T09:48:34.159035
cafes,Nanny Nancy's,cafe,,"Pope Lane, Preston, PR2 6JN",PR2 6JN,Preston,53.7737085,-2.6517788,,,,,,9104838788,node,2026-03-06T09:48:34.159043
cafes,New Hall Lane Cafe,cafe,,"238, New Hall Lane, Preston, PR1 4ST",PR1 4ST,Preston,53.7636814,-2.6742724,,,,,,9105116667,node,2026-03-06T09:48:34.159053
cafes,Raffles Cafe Bar,cafe,,"29,31, Friargate Walk, Preston, PR1 2NQ",PR1 2NQ,Preston,53.7589048,-2.7018254,,,,,,9108728296,node,2026-03-06T09:48:34.159057
cafes,Taco & Tequila Co,cafe,,"22, Lancaster Road, Preston, PR1 1DA",PR1 1DA,Preston,53.7591085,-2.697566,,,,,,9108728300,node,2026-03-06T09:48:34.159059
cafes,Valley View Tea Pod,cafe,,,,,53.6179883,-2.2590758,,,Sa-Su 11:00-15:00,,,9161331170,node,2026-03-06T09:48:34.159066
cafes,Buckhurst Lodgeside,cafe,,,,,53.6337585,-2.2720523,,https://www.facebook.com/buckhurst.lodgeside,"Mo-Tu 11:30-14:30, Th-Fr 11:30-14:30; Sa-Su 10:30-15:00",,,9168202487,node,2026-03-06T09:48:34.159069
cafes,Gallico Lounge,cafe,,"9, Market Street, Lancaster, LA1 1HZ",LA1 1HZ,Lancaster,54.0486673,-2.8003064,,https://thelounges.co.uk/gallico/,"Su-Th 09:00-22:00; Fr,Sa 09:00-23:00",,yes,9222504864,node,2026-03-06T09:48:34.159079
cafes,The Chequered Flag,cafe,,,,,53.6980041,-2.6997339,,,,,,9303664890,node,2026-03-06T09:48:34.159084
cafes,The Pavilion Cafe,cafe,,"Alkincoats Road, Colne, BB8 9QQ",BB8 9QQ,Colne,53.8598351,-2.181513,+441282863520,,Mo-Su 09:30-15:00,,,9421273055,node,2026-03-06T09:48:34.159088
