category,name,type,cuisine,address,postcode,town,latitude,longitude,phone,website,opening_hours,stars,wheelchair,osm_id,osm_type,scraped_at
pubs,The Whalley Wine Bar,bar,,"65-67, King Street, Whalley, BB7 9SW",BB7 9SW,Whalley,53.8215845,-2.4068444,,,,,,664554062,node,2026-03-06T09:52:14.573790
pubs,The Printers Arms,pub,,"4, Coppull Hall Lane, Chorley, PR7 4PP",PR7 4PP,Chorley,53.6246063,-2.6522319,,,"Su-Th 15:00-22:00; Fr,Sa 12:00-23:30",,,666915104,node,2026-03-06T09:52:14.573792
pubs,The Edisford Bridge,pub,,,,,53.8688303,-2.4201824,,,,,,667355192,node,2026-03-06T09:52:14.573794
pubs,Printers,bar,,,,,53.7483163,-2.3912903,,,,,,669178102,node,2026-03-06T09:52:14.573796
pubs,The Brown Cow,pub,,,,,53.8928414,-2.3534491,,,,,,669561050,node,2026-03-06T09:52:14.573797
pubs,The Black Bull,pub,,,,,53.892557,-2.3542151,,,,,,669561062,node,2026-03-06T09:52:14.573799
pubs,The Lower Buck,pub,,,,,53.8895637,-2.4155479,,,,,,674111422,node,2026-03-06T09:52:14.573802
pubs,Waddington Arms,pub,,,,,53.8905444,-2.4141072,,,,,,674111425,node,2026-03-06T09:52:14.573804
pubs,Higher Buck,pub,,,,,53.8911442,-2.4149213,,,,,,674111429,node,2026-03-06T09:52:14.573806
pubs,The Lord Nelson,pub,,,,,53.7983507,-2.4414541,,,,,,674745336,node,2026-03-06T09:52:14.573807
pubs,Sauce Box,bar,,,,,53.8703532,-2.3918769,,,,,,697304316,node,2026-03-06T09:52:14.573809
pubs,Brown Cow,pub,,"42-44, Moor Lane, Clitheroe, BB7 1AJ",BB7 1AJ,Clitheroe,53.8692462,-2.3927273,,,,,,697304320,node,2026-03-06T09:52:14.573810
pubs,The Emporium Coffee and Wine Bar,bar,,"Moor Lane, Clitheroe, BB7 1BE",BB7 1BE,Clitheroe,53.8693559,-2.3922838,,https://www.theemporiumclitheroe.co.uk/,,,,697304322,node,2026-03-06T09:52:14.573812
pubs,Rose and Crown,pub,,,,,53.8719783,-2.3920809,,,,,limited,697306751,node,2026-03-06T09:52:14.573814
pubs,The Swan and Royal Hotel,pub,,,,,53.8720819,-2.3916359,,,,,no,697306775,node,2026-03-06T09:52:14.573815
pubs,Royal Oak,pub,,,,,53.8746265,-2.3865824,,,,,,703197610,node,2026-03-06T09:52:14.573817
pubs,The Parlour,bar,,,,,53.8727162,-2.3899602,,,,,,703219581,node,2026-03-06T09:52:14.573820
pubs,Buck Inn,pub,,,,,53.8720125,-2.388925,,,,,,703219624,node,2026-03-06T09:52:14.573822
pubs,The Dog,pub,,,,,53.8724236,-2.3889048,,https://www.craftunionpubs.com/dog-and-partridge-clitheroe,,,,703219634,node,2026-03-06T09:52:14.573824
pubs,Keystreet,bar,,"49, Lowergate, Clitheroe, BB7 1AD",BB7 1AD,Clitheroe,53.8711876,-2.3909656,,,,,,703222076,node,2026-03-06T09:52:14.573825
pubs,Lord Nelson,pub,,,,,53.6614798,-2.7738853,,,,,,723913838,node,2026-03-06T09:52:14.573827
pubs,Hare And Hounds,pub,,"Burnley Road, Todmorden, OL14 8EA",OL14 8EA,Todmorden,53.7217232,-2.1076381,,https://hareandhoundstodmorden.com,,,,732727909,node,2026-03-06T09:52:14.573829
pubs,Jack's House,pub,,"122, Burnley Road, Todmorden, OL14 5JT",OL14 5JT,Todmorden,53.7191329,-2.1026024,,,,,,734178685,node,2026-03-06T09:52:14.573830
pubs,Bar 13,pub,,"13, Duke Street, Settle, BD24 9DU",BD24 9DU,Settle,54.067799,-2.2772278,+44 1729 824356,,,,yes,735006223,node,2026-03-06T09:52:14.573832
pubs,Pendle Witch,pub,,,,,53.8325041,-2.3386018,,,,,,747084286,node,2026-03-06T09:52:14.573834
pubs,The White Swan,pub,,"300, Wheatley Lane Road, Burnley, BB12 9QA",BB12 9QA,Burnley,53.8392694,-2.2509958,,,,,,747103179,node,2026-03-06T09:52:14.573836
pubs,The Major,pub,,"158-160, Bolton Street, Bury, BL0 9JA",BL0 9JA,Bury,53.6449737,-2.320009,,,,,,768585950,node,2026-03-06T09:52:14.573839
pubs,Smiths Arms Hotel,pub,,"Lea Lane, Preston, PR4 0RP",PR4 0RP,Preston,53.773814,-2.795945,,,,,,768852744,node,2026-03-06T09:52:14.573841
pubs,The Dolphin Inn,pub,,"Marsh Lane, Preston, PR4 5JY",PR4 5JY,Preston,53.7225211,-2.8216766,,,,,,771600646,node,2026-03-06T09:52:14.573842
pubs,The Barlick,pub,,"8, Newtown, Barnoldswick, BB18 5UQ",BB18 5UQ,Barnoldswick,53.9150775,-2.190335,,,,,,773606127,node,2026-03-06T09:52:14.573846
pubs,Fanny Grey,pub,,,,,53.8973829,-2.1820887,,,,,,773619404,node,2026-03-06T09:52:14.573847
pubs,Bar 5,bar,,,,,53.6165037,-2.1575594,,,,,,778293364,node,2026-03-06T09:52:14.573849
pubs,quarrymans,pub,,,,,53.754394,-2.5033682,,,,,,845436449,node,2026-03-06T09:52:14.573850
pubs,Black Bull,pub,,,,,53.7049064,-2.3260415,,,,,,846146354,node,2026-03-06T09:52:14.573852
pubs,The Wheatsheaf,pub,,"50, Water Lane, Preston, PR2 2NL",PR2 2NL,Preston,53.764145,-2.722962,,,Mo-Su 10:00-23:30,,,871283139,node,2026-03-06T09:52:14.573854
pubs,Old Original Seven Stars,pub,,"2, Slater Lane, Leyland, PR25 1TL",PR25 1TL,Leyland,53.6892379,-2.7169749,+44 1772 435712,,,,,885940095,node,2026-03-06T09:52:14.573857
pubs,The Crofters,pub,,"Leyland Lane, Leyland",,Leyland,53.6879251,-2.7160051,,,,,,885940418,node,2026-03-06T09:52:14.573861
pubs,Dunkirk Hall,pub,,"Dunkirk Lane, Leyland, PR26 7SW",PR26 7SW,Leyland,53.6913037,-2.7232298,+44 1772 641377,,,,,886910815,node,2026-03-06T09:52:14.573863
pubs,Withy Arms,pub,,"3-5, Worden Lane, Leyland, PR25 3EL",PR25 3EL,Leyland,53.6885599,-2.6978998,,,,,,887085817,node,2026-03-06T09:52:14.573864
pubs,Fox & Lion,pub,,"1, Towngate, Leyland, PR25 2EN",PR25 2EN,Leyland,53.6885762,-2.6984147,,,,,,887085834,node,2026-03-06T09:52:14.573866
pubs,The Grapes,pub,,"67, Town Road, Leyland, PR26 9RA",PR26 9RA,Leyland,53.6603479,-2.7733415,,,,,,907203964,node,2026-03-06T09:52:14.573868
pubs,Cloughfold Conservative Club,pub,,,,,53.6984895,-2.2688869,,,,,,932904949,node,2026-03-06T09:52:14.573869
pubs,Cock and Bottle,pub,,"70, Church Road, Preston, PR4 6UP",PR4 6UP,Preston,53.6782262,-2.8318366,+44 1772 816999,https://www.cockandbottletarleton.co.uk/,"Su-We 12:00-23:00; Th,Fr,Sa 12:00-24:00",,,937953631,node,2026-03-06T09:52:14.573871
pubs,Hesketh Arms,pub,,"81, Liverpool Road, Ormskirk, L40 1SB",L40 1SB,Ormskirk,53.6335857,-2.8170963,,,,,yes,937953635,node,2026-03-06T09:52:14.573873
pubs,The Cricketers,pub,,"94, School Lane, Chorley, PR6 8QP",PR6 8QP,Chorley,53.6884143,-2.5694116,,,,,,942803343,node,2026-03-06T09:52:14.573875
pubs,Coach & Horses,pub,,"Preston, PR4 1PD",PR4 1PD,Preston,53.7544009,-2.8654417,,,,,,976591275,node,2026-03-06T09:52:14.573877
pubs,The Shepherds Inn,pub,,,,,53.6993241,-2.2990627,,,,,,980781246,node,2026-03-06T09:52:14.573880
pubs,The Old House at Home,pub,,,,,53.7041903,-2.2816995,,,,,,980891849,node,2026-03-06T09:52:14.573882
pubs,Madisons,pub,,,,,53.7046603,-2.2860769,,,,,,980893167,node,2026-03-06T09:52:14.573883
pubs,Bee's Knee's,pub,,,,,53.7009131,-2.2841135,,,,,,980950032,node,2026-03-06T09:52:14.573885
pubs,The Queens Arms,pub,,,,,53.7007985,-2.2873567,,,,,,980959154,node,2026-03-06T09:52:14.573887
pubs,Casked,pub,,"14-16, Bury Road, Rawtenstall",,Rawtenstall,53.7002334,-2.2880134,,,,,,980963327,node,2026-03-06T09:52:14.573889
pubs,Rawtenstall Cricket Club,bar,,,,,53.7020055,-2.282311,,,,,,980966378,node,2026-03-06T09:52:14.573890
pubs,Mint Cafe,bar,,"34, Church Street, Lancaster, LA1 1LH",LA1 1LH,Lancaster,54.0496736,-2.8004245,,,"Mo-Th 18:00-02:00, Fr,Sa 17:00-02:00, Su 20:00-02:00",,,985894771,node,2026-03-06T09:52:14.573892
pubs,The Staggered Inn,pub,,"James Street, Lancaster, LA1 1UP",LA1 1UP,Lancaster,54.0482688,-2.8006281,,,,,,985894819,node,2026-03-06T09:52:14.573894
pubs,The Intack Inn,pub,,"361, Accrington Road, Blackburn, BB1 2AL",BB1 2AL,Blackburn,53.7479568,-2.4438309,,,,,,1020995743,node,2026-03-06T09:52:14.573896
pubs,The Lord Nelson,pub,,"7, Nelson Street, Morecambe, LA4 5EF",LA4 5EF,Morecambe,54.0729873,-2.8652214,,,,,,1108954646,node,2026-03-06T09:52:14.573901
pubs,The Chieftain,pub,,"24, Pedder Street, Morecambe, LA4 5DZ",LA4 5DZ,Morecambe,54.072722,-2.8647074,,https://www.craftunionpubs.com/chieftain-hotel-morecambe,,,,1110148696,node,2026-03-06T09:52:14.573903
pubs,Derby Arms,pub,,"Preston, PR4 0TJ",PR4 0TJ,Preston,53.8305059,-2.8143516,,,,,,1111400644,node,2026-03-06T09:52:14.573904
pubs,Palatine,pub,fish_and_chips,"3, Queen Street, Morecambe, LA4 5EQ",LA4 5EQ,Morecambe,54.0732552,-2.8654318,,,,,,1113600919,node,2026-03-06T09:52:14.573906
pubs,Kings Arms,pub,,"248, Marine Road Central, Morecambe, LA4 4BJ",LA4 4BJ,Morecambe,54.072629,-2.867505,,https://www.greatukpubs.co.uk/kings-arms-morecambe,,,,1116465207,node,2026-03-06T09:52:14.573908
pubs,White Horse,pub,,"18, Hall Street, Bury, BL8 3BD",BL8 3BD,Bury,53.6025774,-2.3402543,,,,,limited,1139455455,node,2026-03-06T09:52:14.573910
pubs,Victoria Hotel,pub,,"12-14, Hall Street, Bury, BL8 3BD",BL8 3BD,Bury,53.6022687,-2.3397662,,,,,limited,1139455462,node,2026-03-06T09:52:14.573911
pubs,The White Bull,pub,,"The Square, Preston, PR3 0ZB",PR3 0ZB,Preston,53.8549222,-2.8725884,+44 1995 670795,https://www.whitebullgreateccleston.co.uk/,Mo-Tu 12:00-22:30; We-Sa 12:00-23:00; Su 12:00-21:00,,,1172086639,node,2026-03-06T09:52:14.573913
pubs,Farmers Arms,pub,,"10, Halsalls Square, Preston, PR3 0YE",PR3 0YE,Preston,53.8538924,-2.8711316,,,,,,1172086672,node,2026-03-06T09:52:14.573915
pubs,Ship Inn,pub,,"Preston, PR4 3ZB",PR4 3ZB,Preston,53.8382114,-2.8840526,,,,,,1172401178,node,2026-03-06T09:52:14.573916
pubs,The Bridge Bier Huis,pub,,"Burnley, BB11 1UH",BB11 1UH,Burnley,53.7901554,-2.2417155,,http://www.thebridgebierhuis.co.uk/,,,,1183011184,node,2026-03-06T09:52:14.573920
pubs,The Coach and Horses,pub,,,,,53.7912218,-2.2389197,,,,,,1183011189,node,2026-03-06T09:52:14.573922
pubs,The Talbot,pub,,,,,53.7925464,-2.2388677,,,,,,1183011192,node,2026-03-06T09:52:14.573923
pubs,Rivington Bowling Club,pub,,"Horrobin Lane, Bolton, BL6 7SE",BL6 7SE,Bolton,53.6249223,-2.5691207,,,,,,1192610053,node,2026-03-06T09:52:14.573927
pubs,Cartford Hotel,pub,,"Preston, PR3 0YP",PR3 0YP,Preston,53.8605116,-2.8806069,,,,,,1207087498,node,2026-03-06T09:52:14.573929
pubs,Th'Owd Tithe Barn,pub,,PR3 1PA,PR3 1PA,,53.8984539,-2.7779406,+44 1995 604486,https://www.tithebarn.pub/,12:00-23:30,,yes,1217582035,node,2026-03-06T09:52:14.573931
pubs,The Farmers Arms,pub,,"18, Church Street, PR3 1PA",PR3 1PA,,53.8996208,-2.7762195,+44 1995 603350,,"Mo-Th,Su 12:00-23:00; Fr-Sa 12:00-24:00",,limited,1217582062,node,2026-03-06T09:52:14.573933
pubs,The Minstrel,pub,,"Eaves Green Road, Chorley, PR7 3PF",PR7 3PF,Chorley,53.6387026,-2.6383348,,,,,,1261289133,node,2026-03-06T09:52:14.573934
pubs,The Railway,pub,,"1, Preston Road, Leyland, PR25 4NT",PR25 4NT,Leyland,53.6997752,-2.686612,,,,,,1278387792,node,2026-03-06T09:52:14.573936
pubs,Northern Way,pub,,"79, Friargate, Preston, PR1 2ED",PR1 2ED,Preston,53.7616456,-2.7057421,,,,,,1364429450,node,2026-03-06T09:52:14.573938
pubs,Farmers Arms,pub,,"Wham Lane, Preston, PR4 4JS",PR4 4JS,Preston,53.722962,-2.7380351,,https://www.stonehouserestaurants.co.uk/nationalsearch/northwest/thefarmersarmspreston,,,,1389798580,node,2026-03-06T09:52:14.573942
pubs,The Bobbin,pub,,"3, Dale Street, OL16 3LH",OL16 3LH,,53.6112045,-2.1123896,+44 1706 357200,https://www.craftunionpubs.com/tim-bobbin-milnrow,,,yes,1390184893,node,2026-03-06T09:52:14.573943
pubs,Royal Butterfly,pub,,,,,53.7796973,-2.2357559,,,,,,1390565598,node,2026-03-06T09:52:14.573945
pubs,Waggon Inn,pub,,"Butterworth Hall, Rochdale, OL16 3PE",OL16 3PE,Rochdale,53.6070246,-2.1046437,,,,,no,1407276582,node,2026-03-06T09:52:14.573947
pubs,Strawbury Duck,pub,,"Overshores Road, Bolton, BL7 0LU",BL7 0LU,Bolton,53.6547395,-2.4142985,+44 1204 852013,https://www.thestrawburyduck.co.uk/,Mo-Su 12:00-23:00,,limited,1419130996,node,2026-03-06T09:52:14.573949
pubs,The Greyhound,pub,,"61, Manchester Road, Barnoldswick, BB18 5PW",BB18 5PW,Barnoldswick,53.912721,-2.1875062,,,,,,1430554783,node,2026-03-06T09:52:14.573950
pubs,The Stratergy,pub,,,,,53.9145568,-2.1891209,,,,,,1430554784,node,2026-03-06T09:52:14.573952
pubs,The Green Squirrel,pub,,,,,53.7014257,-2.3207796,,,,,,1440419314,node,2026-03-06T09:52:14.573953
pubs,Derby Arms,pub,,,,,53.789843,-2.8483342,,,,,,1456042946,node,2026-03-06T09:52:14.573955
pubs,Bell & Bottle,pub,,,,,53.7740274,-2.8412268,,,,,,1469076941,node,2026-03-06T09:52:14.573957
pubs,The Woodpecker Inn,pub,,"222, Rochdale Road, Todmorden, OL14 7NU",OL14 7NU,Todmorden,53.7067158,-2.1047233,,,,,,1535293904,node,2026-03-06T09:52:14.573960
pubs,Lord Nelson,pub,,"Sandy Lane, Chorley, PR6 7RD",PR6 7RD,Chorley,53.7041283,-2.6365633,,,,,,1545952126,node,2026-03-06T09:52:14.573964
pubs,The Exchange,pub,,"29, Regent Road, Morecambe, LA3 1QQ",LA3 1QQ,Morecambe,54.0654101,-2.8796684,,,,,,1584168527,node,2026-03-06T09:52:14.573966
pubs,Rose & Crown,pub,,"276, Manchester Road, Rossendale, BB4 6PU",BB4 6PU,Rossendale,53.6976497,-2.3188378,,,,,,1593380492,node,2026-03-06T09:52:14.573967
pubs,Woolpack,pub,,,,,53.693424,-2.312905,,,"Mo,Tu,We 12:00-23:00; Th,Fr,Sa 12:00-24:00; Su 12:00-22:30",,,1593380499,node,2026-03-06T09:52:14.573969
pubs,Rishton Arms,pub,,"Station Road, Blackburn, BB1 4HF",BB1 4HF,Blackburn,53.7643449,-2.4198365,,,,,no,1594683703,node,2026-03-06T09:52:14.573971
pubs,The Rigbye Arms,pub,,,,,53.6008325,-2.745223,,https://rigbyearms.com/,,,,1596927288,node,2026-03-06T09:52:14.573973
pubs,Black Horse,pub,,"Westhead Road, Leyland, PR26 9RQ",PR26 9RQ,Leyland,53.6618201,-2.7789606,,,,,,1648844459,node,2026-03-06T09:52:14.573974
pubs,The Queens,pub,,,,,53.8524949,-2.1829061,,,,,,1708224141,node,2026-03-06T09:52:14.573976
pubs,Crown Hotel,pub,,"94, Albert Road, Colne, BB8 0QD",BB8 0QD,Colne,53.8550389,-2.1801273,,,,,,1708313834,node,2026-03-06T09:52:14.573977
pubs,The Duke of Lancaster,pub,,"5, Church Street, Colne, BB8 0EB",BB8 0EB,Colne,53.8568946,-2.1694629,,,,,,1708314709,node,2026-03-06T09:52:14.573981
pubs,Red Lion,pub,,"31, Market Street, Colne, BB8 0LJ",BB8 0LJ,Colne,53.8573344,-2.1671454,,,,,,1708315700,node,2026-03-06T09:52:14.573983
pubs,The Commercial,pub,,,,,53.8574657,-2.1638892,,,,,,1708316548,node,2026-03-06T09:52:14.573984
pubs,Morris Dancers,pub,,"Byron Road, Colne, BB8 0BH",BB8 0BH,Colne,53.8601818,-2.1538712,,,,,,1708395487,node,2026-03-06T09:52:14.573986
pubs,Langroyd Hall,pub,,"Langroyd Road, Colne, BB8 7AN",BB8 7AN,Colne,53.8663237,-2.1691437,,,,,,1708399182,node,2026-03-06T09:52:14.573988
pubs,Jovial Hatters,pub,,"8, Windy Bank, Colne, BB8 9HZ",BB8 9HZ,Colne,53.8573771,-2.1684973,,,,,,1708423218,node,2026-03-06T09:52:14.573991
pubs,The Mill,pub,,"Bailrigg Lane, Lancaster, LA1 4YW",LA1 4YW,Lancaster,54.0085701,-2.7850894,,,Mo-Fr 10:00-23:00; Sa-Su 12:00-23:00,,,1712848165,node,2026-03-06T09:52:14.573993
pubs,Market Street Tavern,pub,,"8, Market Street, Colne, BB8 0HS",BB8 0HS,Colne,53.8570263,-2.168342,,,,,,1716262506,node,2026-03-06T09:52:14.573994
pubs,Hare and Hounds,pub,,"Skipton Old Road, Colne, BB8 7PD",BB8 7PD,Colne,53.8749858,-2.1678231,,,,,,1716987731,node,2026-03-06T09:52:14.573996
pubs,Foulridge Club,pub,,,,,53.8768042,-2.1694217,,,,,,1716991543,node,2026-03-06T09:52:14.573998
pubs,New Inn,pub,,"Skipton Old Road, Colne, BB8 7PD",BB8 7PD,Colne,53.8766825,-2.1681209,,,,,limited,1717038913,node,2026-03-06T09:52:14.574001
pubs,Grizedale Bar,bar,,"Bailrigg Lane, Lancaster, LA1 4YW",LA1 4YW,Lancaster,54.0071837,-2.7851928,,,Mo-Fr 18:00-23:00,,yes,1717066221,node,2026-03-06T09:52:14.574003
pubs,Clifton Arms,pub,,"48, Grimshaw Park, Blackburn, BB2 3AG",BB2 3AG,Blackburn,53.7399096,-2.4792334,,,,,,1823318014,node,2026-03-06T09:52:14.574005
pubs,The White Bull,pub,,,,,53.8519454,-2.745951,,,,,,1881357032,node,2026-03-06T09:52:14.574006
pubs,Hare and Hounds,pub,,"Bolton Road, Chorley, PR6 8DP",PR6 8DP,Chorley,53.6969223,-2.5421655,,,,,,1923693991,node,2026-03-06T09:52:14.574008
pubs,The Cross Gates,pub,,,,,53.8683278,-2.2046896,,,,,,1929020568,node,2026-03-06T09:52:14.574010
pubs,Green Man,pub,,"Silk Mill Lane, Preston, PR3 2LP",PR3 2LP,Preston,53.8534282,-2.6904441,,,,,,1948084050,node,2026-03-06T09:52:14.574012
pubs,The Greengate,pub,,,,,53.6356945,-2.1280597,,,,,no,1960942469,node,2026-03-06T09:52:14.574013
pubs,Ox and Plough,pub,,,,,53.6383885,-2.1189965,,,,,no,1960946836,node,2026-03-06T09:52:14.574015
pubs,Brown Hare,pub,,"Millbrook Way, Preston, PR1 0XW",PR1 0XW,Preston,53.7364223,-2.7304057,,https://www.brownharepubpenwortham.co.uk/,,,,1962680628,node,2026-03-06T09:52:14.574017
pubs,Bluebird Inn,pub,,,,,53.7759855,-2.5801671,,https://www.bluebirdinn.co.uk/,,,yes,2050320430,node,2026-03-06T09:52:14.574020
pubs,Flying Horse Hotel,pub,,,,,53.61568,-2.1574685,,,,,,2116682926,node,2026-03-06T09:52:14.574023
pubs,The Reed,pub,,"Reed Hill, OL16 1DF",OL16 1DF,,53.618816,-2.1571877,,,,,no,2116959251,node,2026-03-06T09:52:14.574026
pubs,Regal Moon,pub,,"The Butts, OL16 1HB",OL16 1HB,,53.6173412,-2.1567608,,https://www.jdwetherspoon.com/pubs/all-pubs/england/lancashire/the-regal-moon-rochdale,,,limited,2116959254,node,2026-03-06T09:52:14.574029
pubs,Ribble Lodge,pub,,"199-201, Ribbleton Avenue, Preston, PR2 6RD",PR2 6RD,Preston,53.7759059,-2.6621218,,,,,,2174377008,node,2026-03-06T09:52:14.574031
pubs,Waggon and Horses,pub,,,,,53.6040623,-2.1737056,,,,,,2210473286,node,2026-03-06T09:52:14.574034
pubs,Forum,bar,,"17, Winckley Street, Preston, PR1 2AA",PR1 2AA,Preston,53.7573698,-2.7021,,,,,,2210519798,node,2026-03-06T09:52:14.574036
pubs,The Cotton Tree,pub,,,,,53.8568257,-2.1400913,,,,,,2219579563,node,2026-03-06T09:52:14.574038
pubs,Bradbeer Brasserie Bar,pub,,,,,53.8869202,-2.7705614,,https://www.garstanghotelandgolf.com/,,,,2241782527,node,2026-03-06T09:52:14.574041
pubs,Tickled Trout,pub,,,,,53.7653487,-2.6406728,,,,,,2306777701,node,2026-03-06T09:52:14.574043
pubs,The Masons Arms,pub,,"Marton Road, Skipton, BD23 3NL",BD23 3NL,Skipton,53.9817295,-2.1062065,+44 1756 749304,https://masonsarmsgargrave.co.uk/,,,yes,2393961830,node,2026-03-06T09:52:14.574055
pubs,Hartleys Wine Bar,pub,,"7-11, Mount Street, Preston, PR1 8BS",PR1 8BS,Preston,53.757393,-2.7036703,+44 1772 378925,https://www.hartleyswinebarpreston.co.uk,,,,2398779944,node,2026-03-06T09:52:14.574062
pubs,Ye Olde Hob Inn,pub,,"8-9, Church Road, Preston, PR5 6EP",PR5 6EP,Preston,53.7217349,-2.662158,,,,,limited,2414461486,node,2026-03-06T09:52:14.574066
pubs,The Roebuck,pub,,"Yorkshire Street, OL16 1BH",OL16 1BH,,53.6170632,-2.1592008,,,,,,2539845300,node,2026-03-06T09:52:14.574069
pubs,The Oaks,pub,,,,,53.6485397,-2.3174434,,,,,,2540162814,node,2026-03-06T09:52:14.574072
pubs,Craft,pub,,"16 - 18, Red Lion Street, Burnley, BB11 2AE",BB11 2AE,Burnley,53.7888865,-2.2423217,,,,,,2589012633,node,2026-03-06T09:52:14.574075
pubs,White Lion,pub,,"22, St Jamess Street, Burnley, BB11 1NQ",BB11 1NQ,Burnley,53.7888643,-2.2412018,,,,,,2589012634,node,2026-03-06T09:52:14.574077
pubs,Cricket Club,pub,,,,,53.7271879,-2.7467494,,,,,,2622980742,node,2026-03-06T09:52:14.574080
pubs,Bowling Club,pub,,,,,53.7281503,-2.7437029,,,,,,2622980743,node,2026-03-06T09:52:14.574082
pubs,The Taproom,bar,,"9, Burnley Road, Burnley, BB12 8NA",BB12 8NA,Burnley,53.8020932,-2.3153275,+44 1282 476156,,,,,2626565821,node,2026-03-06T09:52:14.574087
pubs,Milnrow Cricket Club,bar,,"Harbour Lane North, OL16 4HF",OL16 4HF,,53.6070366,-2.1129037,+44 1706 647930,,19:00-23:00,,yes,2722213810,node,2026-03-06T09:52:14.574092
pubs,Barzooka,bar,,,,,53.7511305,-2.4824148,,,,,,2980322424,node,2026-03-06T09:52:14.574094
pubs,The Hare & Hounds,pub,,"58, West Street, Burnley, BB12 8JD",BB12 8JD,Burnley,53.8013311,-2.3213635,,,,,,3130245961,node,2026-03-06T09:52:14.574097
pubs,The Rose and Crown,pub,,"180, Manchester Road, Burnley, BB11 4HH",BB11 4HH,Burnley,53.7774601,-2.2537439,,,,,,3130245962,node,2026-03-06T09:52:14.574099
pubs,Blu Bar,bar,,,,,53.7887214,-2.246659,,,,,,3247820465,node,2026-03-06T09:52:14.574101
pubs,Sanctuary Rock Bar,bar,,,,,53.7892051,-2.2463481,,,,,,3247820466,node,2026-03-06T09:52:14.574104
pubs,The Springfield,pub,,"226, Spendmore Lane, Chorley, PR7 5BZ",PR7 5BZ,Chorley,53.6215914,-2.6643112,,,,,,3398544053,node,2026-03-06T09:52:14.574106
pubs,The Twelve Tellers,pub,,"14-15, Church Street, Preston, PR1 3BQ",PR1 3BQ,Preston,53.7587653,-2.6968795,,https://www.jdwetherspoon.com/pubs/all-pubs/england/lancashire/the-twelve-tellers-preston,Su-We 08:00-00:00; Th 08:00-01:00; Fr-Sa 08:00-02:00,,,3418630193,node,2026-03-06T09:52:14.574109
pubs,Wheatsheaf,pub,,"Spendmore Lane, Chorley, PR7 4NY",PR7 4NY,Chorley,53.6276741,-2.6540781,,,,,,3452640202,node,2026-03-06T09:52:14.574111
pubs,Buchanan Sports & Social Club,pub,,,,,53.6446608,-2.3221841,,,,,,3521859056,node,2026-03-06T09:52:14.574114
pubs,Molly O'Malleys,pub,,"113-114, Friargate, Preston, PR1 2EE",PR1 2EE,Preston,53.7613951,-2.7049032,,https://mollyomalleys.co.uk/,,,,3535808090,node,2026-03-06T09:52:14.574119
pubs,Sun Hotel,pub,,"112, Friargate, Preston, PR1 2EE",PR1 2EE,Preston,53.7615076,-2.7050924,,https://sunpreston.co.uk,,,,3535808091,node,2026-03-06T09:52:14.574121
pubs,Ye Olde John O'Gaunt,pub,,"53, Market Street, Lancaster, LA1 1JG",LA1 1JG,Lancaster,54.0486536,-2.8022908,,,,,,3789045767,node,2026-03-06T09:52:14.574130
pubs,The Garsdale,pub,,"Woodhill Road, Bury, BL8 1BT",BL8 1BT,Bury,53.6056131,-2.3017479,,,,,,3889325451,node,2026-03-06T09:52:14.574132
pubs,The Wobbly Cobbler,pub,,"49, Scotforth Road, Lancaster, LA1 4SA",LA1 4SA,Lancaster,54.0324614,-2.794148,,https://www.thewobblycobbler.co.uk/,"We,Th 18:00-21:30; Fr 16:00-21:30; Sa 14:00-21:30; Su 14:00-20:00",,no,3895213375,node,2026-03-06T09:52:14.574135
pubs,Squires Snooker And Sports Bar,bar,,"47-49, Church Street, Lancaster, LA1 1LP",LA1 1LP,Lancaster,54.0496264,-2.8010779,,,,,,3904714357,node,2026-03-06T09:52:14.574138
pubs,Mono Loco,bar,,"52, Market Street, Lancaster, LA1 1HS",LA1 1HS,Lancaster,54.0487628,-2.8028596,,,,,,3904816998,node,2026-03-06T09:52:14.574140
pubs,All Hopes No Promises,bar,,"50, Market Street, Lancaster, LA1 1HS",LA1 1HS,Lancaster,54.0487673,-2.8027534,,,,,yes,3904816999,node,2026-03-06T09:52:14.574143
pubs,Bare Village Club,pub,,"Bare Lane, Morecambe, LA4 6DF",LA4 6DF,Morecambe,54.0767583,-2.8367337,,,,,,3946089074,node,2026-03-06T09:52:14.574145
pubs,Torrisholme Taps,pub,,"312, Lancaster Road, Morecambe, LA4 6LY",LA4 6LY,Morecambe,54.066407,-2.8327755,,,,,,3946165262,node,2026-03-06T09:52:14.574148
pubs,The Tide and Tap,bar,,"439, Marine Road East, Morecambe, LA4 6AB",LA4 6AB,Morecambe,54.0777908,-2.8441033,,,,,,3956705384,node,2026-03-06T09:52:14.574155
pubs,The Pier,pub,,"284-285, Marine Road Central, Morecambe, LA4 5BY",LA4 5BY,Morecambe,54.0738769,-2.8647074,,,,,,3958341105,node,2026-03-06T09:52:14.574157
pubs,Embargo,pub,,"283, Marine Road Central, Morecambe, LA4 5BY",LA4 5BY,Morecambe,54.0738085,-2.8647687,,,,,,3958341122,node,2026-03-06T09:52:14.574160
pubs,Smokey O'Connors,pub,,"29, Morecambe Street East, Morecambe, LA4 5HF",LA4 5HF,Morecambe,54.0738505,-2.8635297,,,,,,3958376982,node,2026-03-06T09:52:14.574198
