category,name,type,cuisine,address,postcode,town,latitude,longitude,phone,website,opening_hours,stars,wheelchair,osm_id,osm_type,scraped_at
hotels,Premier Inn Preston South,hotel,,"Craven Drive, Preston, PR5 6BZ",PR5 6BZ,Preston,53.7206621,-2.671482,,https://www.premierinn.com/gb/en/hotels/england/lancashire/preston/preston-south-craven-drive.html,,,,462573627,way,2026-03-06T09:49:27.817768
hotels,Fence Gate Lodge,hotel,,,,,53.8296856,-2.2685799,,,,,,462818852,way,2026-03-06T09:49:27.817770
hotels,Old Stone Trough,hotel,,"Colne Road, Barnoldswick, BB18 6XY",BB18 6XY,Barnoldswick,53.8930095,-2.1567123,,,,,,477546646,way,2026-03-06T09:49:27.817771
hotels,The Craven Heifer Inn,hotel,,"400, Colne Road, Barnoldswick, BB18 6TF",BB18 6TF,Barnoldswick,53.8987887,-2.1511501,,thecravenheiferinn.co.uk,,,,477551743,way,2026-03-06T09:49:27.817773
hotels,Beck Hall,hotel,,"Cove Road, Skipton, BD23 4DJ",BD23 4DJ,Skipton,54.0636146,-2.1532759,,https://www.beckhallmalham.com/,,,,537942094,way,2026-03-06T09:49:27.817774
hotels,Newfield Hall,hotel,,"Skipton, BD23 4AA",BD23 4AA,Skipton,54.0190734,-2.1364707,+44 20 3974 8865,https://www.hfholidays.co.uk/country-houses/locations/malham-yorkshire-dales,,,,551692794,way,2026-03-06T09:49:27.817778
hotels,Toll House Inn Hotel,pub,,"Penny Street, Lancaster, LA1 1XT",LA1 1XT,Lancaster,54.0450124,-2.7997329,+44 1524 599900,https://www.tollhouseinn.co.uk/,,,,566825585,way,2026-03-06T09:49:27.817780
hotels,The Royal Hotel and Bar,hotel,,"Thurnham Street, Lancaster, LA1 1YD",LA1 1YD,Lancaster,54.0468286,-2.798489,,https://www.theroyalhotelandbar.co.uk/,,,,567798059,way,2026-03-06T09:49:27.817783
hotels,Premier Inn Chorley North,hotel,,"Moss Lane, Chorley, PR6 8AB",PR6 8AB,Chorley,53.6776494,-2.6199291,,https://www.premierinn.com/gb/en/hotels/england/lancashire/chorley/chorley-north.html,,,,575501623,way,2026-03-06T09:49:27.817785
hotels,Ashwood Hotel,guest_house,,"11-13, Fishergate Hill, Preston, PR1 8JB",PR1 8JB,Preston,53.7559263,-2.7109325,,,,,,597499439,way,2026-03-06T09:49:27.817787
hotels,Park Hall Hotel & Leisure Club,hotel,,,,,53.6338022,-2.6949806,,,,,,602897836,way,2026-03-06T09:49:27.817788
hotels,Brownhill Hotel,hotel,,,,,53.6212401,-2.1613939,,,,,,632736493,way,2026-03-06T09:49:27.817790
hotels,Hartwood Hall Hotel,hotel,,"Preston Road, Chorley, PR6 7AX",PR6 7AX,Chorley,53.6681198,-2.6325777,,,,3,,640883830,way,2026-03-06T09:49:27.817791
hotels,"The Old Station, Bell Busk Bed & Breakfast",guest_house,,,,,54.004166,-2.1512335,+44 1729 830301,http://www.malhamdalehotels.co.uk/,,,,653234445,way,2026-03-06T09:49:27.817793
hotels,Inglewood Boutique B&B,guest_house,,"19, Southport Road, Chorley, PR7 1LB",PR7 1LB,Chorley,53.6533223,-2.6392855,,,,,,664620202,way,2026-03-06T09:49:27.817795
hotels,Holiday Inn,hotel,,"Caton Road, Lancaster, LA1 3RA",LA1 3RA,Lancaster,54.0711333,-2.7772507,+44 871 942 9047,https://www.holidayinn.com/hotels/gb/en/lancaster/xqlcr/hoteldetail,,,,769615789,way,2026-03-06T09:49:27.817799
hotels,Premier Inn Blackburn Town Centre,hotel,,"3, Cathedral Square, Blackburn, BB1 1FB",BB1 1FB,Blackburn,53.7466545,-2.4808268,,https://www.premierinn.com/gb/en/hotels/england/lancashire/blackburn/blackburn-town-centre.html,,,,884204938,way,2026-03-06T09:49:27.817801
hotels,Hampton by Hilton Blackburn,hotel,,"2, Frontier Avenue, Blackburn, BB1 3AL",BB1 3AL,Blackburn,53.7538177,-2.442846,+44 1254 946060,https://www.hilton.com/en/hotels/manubhx-hampton-blackburn/,,3,,898466264,way,2026-03-06T09:49:27.817803
hotels,The Sanderling,hotel,,"20, West End Road, Morecambe, LA4 4DL",LA4 4DL,Morecambe,54.067433,-2.8773454,,https://thesanderling.co.uk/,,,,938415607,way,2026-03-06T09:49:27.817804
hotels,Glenthorn Hotel,hotel,,"24-26, West End Road, Morecambe, LA4 4DL",LA4 4DL,Morecambe,54.0673812,-2.8771191,,https://www.glenthornhotel.co.uk/,,,,938415609,way,2026-03-06T09:49:27.817806
hotels,The Sea Crest,hotel,,"9;11;13, West End Road, Morecambe, LA4 4DJ",LA4 4DJ,Morecambe,54.0671918,-2.8782024,,https://www.seacrest-hotel.co.uk/,,,,938415622,way,2026-03-06T09:49:27.817808
hotels,The Trevelyan,guest_house,,"27, West End Road, Morecambe, LA4 4DJ",LA4 4DJ,Morecambe,54.067046,-2.8774856,,http://thetrevelyan.co.uk/,,,,938415628,way,2026-03-06T09:49:27.817809
hotels,The Sea Lynn,guest_house,,"29, West End Road, Morecambe, LA4 4DJ",LA4 4DJ,Morecambe,54.0670361,-2.8774147,,https://www.thesealynn.com/,,,,938415629,way,2026-03-06T09:49:27.817812
hotels,Pilkingtons Bed & Breakfast,guest_house,,"135, Blackburn Road, Accrington, BB5 0AA",BB5 0AA,Accrington,53.753513,-2.3697424,+44 1254 237032,,,,,1039445590,way,2026-03-06T09:49:27.817814
hotels,Heskin Farm B&B,guest_house,,"School Lane, L40 4AF",L40 4AF,,53.6012724,-2.8322316,+441704 894437,http://www.heskinfarm.co.uk/,,,,1058334478,way,2026-03-06T09:49:27.817816
hotels,Travelodge Rochdale,hotel,,"Sandbrook Way, Rochdale, OL11 1RY",OL11 1RY,Rochdale,53.6009899,-2.1645844,,https://www.travelodge.co.uk/hotels/678/Rochdale-hotel,,,,1065906623,way,2026-03-06T09:49:27.817820
hotels,Premier Inn,hotel,,Newhey Road,,,53.6031239,-2.1047323,,https://www.premierinn.com/gb/en/hotels/england/greater-manchester/rochdale/rochdale.html,,,yes,1126664457,way,2026-03-06T09:49:27.817822
hotels,Hampton,hotel,,"New Baillie Street, Rochdale, OL16 1EU",OL16 1EU,Rochdale,53.6187359,-2.1542337,+44 1706 801800,https://www.hilton.com/en/hotels/manrdhx-hampton-rochdale/,,,,1211590471,way,2026-03-06T09:49:27.817823
hotels,Fernhurst Lodge,hotel,,,,,53.7256011,-2.4892752,,,,,,1219283632,way,2026-03-06T09:49:27.817825
hotels,Green Grove Country House,guest_house,,"Bell Busk, Skipton, BD23 4DU",BD23 4DU,Skipton,53.9990602,-2.1496776,,https://bedandbreakfastmalhamdale.co.uk/,,,,1267999622,way,2026-03-06T09:49:27.817827
hotels,Slyne Lodge,pub,,"92, Main Road, Slyne, LA2 6AZ",LA2 6AZ,Slyne,54.0857282,-2.8007973,,,,,yes,1346079519,way,2026-03-06T09:49:27.817828
hotels,Falcon Manor Hotel,hotel,,"Settle, BD24 9BD",BD24 9BD,Settle,54.0629502,-2.2813424,,https://www.jamesplaces.com/falcon-manor/,,,,1346764930,way,2026-03-06T09:49:27.817830
hotels,The Guest House Worsthorne,guest_house,,"13, Church Square, Burnley, BB10 3NH",BB10 3NH,Burnley,53.7875378,-2.1907212,+447779270398,https://www.theguesthouseworsthorne.com/,,,,1433116372,way,2026-03-06T09:49:27.817832
