category,name,type,cuisine,address,postcode,town,latitude,longitude,phone,website,opening_hours,stars,wheelchair,osm_id,osm_type,scraped_at
restaurants,Chopsticks,fast_food,chinese,"80, Westminster Road, Morecambe, LA4 4JE",LA4 4JE,Morecambe,54.0649273,-2.8778786,,,Tu-Su 17:00-23:00,,,3982137119,node,2026-03-06T09:39:44.352203
restaurants,Pizza Time,fast_food,pizza,"12, Albert Road, Morecambe, LA4 4HB",LA4 4HB,Morecambe,54.0667103,-2.8791067,+44 1524 831001,,,,,3982199323,node,2026-03-06T09:39:44.352205
restaurants,Atkinsons Fish & Chips,restaurant,fish_and_chips,"16-18, Albert Road, Morecambe, LA4 4HB",LA4 4HB,Morecambe,54.0666233,-2.8789353,,,,,,3982199324,node,2026-03-06T09:39:44.352207
restaurants,Best Buttys,fast_food,sandwich,"23, Claremont Road, Morecambe, LA4 4HL",LA4 4HL,Morecambe,54.0660885,-2.8791028,,,,,,3983899218,node,2026-03-06T09:39:44.352208
restaurants,Yang Sing,fast_food,chinese,"61, Clarendon Road East, Morecambe, LA4 4HT",LA4 4HT,Morecambe,54.0654855,-2.8787404,+44 1524 416148,,"Su-Th 17:00-23:00; Fr,Sa 17:00-23:30; We off",,,3983899239,node,2026-03-06T09:39:44.352210
restaurants,Spice Room,fast_food,,"38-40, Yorkshire Street West, Morecambe, LA3 1QE",LA3 1QE,Morecambe,54.0653499,-2.8808364,,,"Fr,Sa 16:00-24:00, We,Th,Su,Mo 16:00-23:00",,yes,3984027795,node,2026-03-06T09:39:44.352216
restaurants,Yorkshire Street Fish & Chips,fast_food,fish_and_chips,"Yorkshire Street West, Morecambe",,Morecambe,54.0655832,-2.8807265,,,,,,3984051376,node,2026-03-06T09:39:44.352218
restaurants,Pizza Cottage,fast_food,pizza,"7-9, Regent Road, Morecambe, LA3 1QG",LA3 1QG,Morecambe,54.0659358,-2.8805265,+44 1524 4 111 00,,,,,3984089627,node,2026-03-06T09:39:44.352220
restaurants,Cheeky Cow,fast_food,burger,"34, Heysham Road, Morecambe, LA3 1DQ",LA3 1DQ,Morecambe,54.0639478,-2.8867701,,,,,,3986149674,node,2026-03-06T09:39:44.352221
restaurants,The Green Door ,restaurant,,,,,53.6390724,-2.1170382,,,,,,4023430693,node,2026-03-06T09:39:44.352224
restaurants,Tattersals sandwhich shop,fast_food,,,,,53.6419235,-2.1070443,,,,,,4023460217,node,2026-03-06T09:39:44.352225
restaurants,Wok Inn,fast_food,chinese,"Bowland Avenue South, Lancaster, LA1 4YT",LA1 4YT,Lancaster,54.0100119,-2.7850889,,https://wokiinlancaster.co.uk/,Mo-Su 11:00-22:00,,yes,4071929220,node,2026-03-06T09:39:44.352227
restaurants,Leyland Cross Fish & Chips,fast_food,fish_and_chips,"Church Road, Leyland",,Leyland,53.6891589,-2.6973707,+44 1772 623714,,,,,4085225856,node,2026-03-06T09:39:44.352229
restaurants,Simply Scrumptious,fast_food,,"Leyland Lane, Leyland",,Leyland,53.6883784,-2.7165606,,,,,,4086431707,node,2026-03-06T09:39:44.352231
restaurants,Seven Stars,fast_food,indian,"360, Leyland Lane, Leyland, PR25 1TB",PR25 1TB,Leyland,53.6885955,-2.716576,,,,,,4086431711,node,2026-03-06T09:39:44.352242
restaurants,Leyland Fish & Chips,fast_food,fish_and_chips,"358, Leyland Lane, Leyland, PR25 1TB",PR25 1TB,Leyland,53.688663,-2.7166007,,,,,,4086431712,node,2026-03-06T09:39:44.352247
restaurants,Tatjana's Sandwich Shop,fast_food,sandwich,"Leyland Lane, Leyland",,Leyland,53.6890647,-2.7163816,,,,,,4086475505,node,2026-03-06T09:39:44.352249
restaurants,Crispy Fried,fast_food,chicken,"310, Leyland Lane, Leyland, PR25 1UL",PR25 1UL,Leyland,53.6911282,-2.7172417,+44 1772 45 45 46,,,,,4086508593,node,2026-03-06T09:39:44.352252
restaurants,Franco'S,fast_food,pasta;pizza,"85, Leyland Lane, Leyland, PR25 1XB",PR25 1XB,Leyland,53.6987134,-2.7129368,,,,,,4086543910,node,2026-03-06T09:39:44.352254
restaurants,Indiana,fast_food,,"83, Leyland Lane, Leyland, PR25 1XB",PR25 1XB,Leyland,53.6987876,-2.7128632,,,,,,4086543911,node,2026-03-06T09:39:44.352257
restaurants,Poseidon Fish & Chips,fast_food,fish_and_chips,"70, Leyland Lane, Leyland, PR25 1XB",PR25 1XB,Leyland,53.6988912,-2.7134309,,,,,,4086557835,node,2026-03-06T09:39:44.352259
restaurants,Wonderland,restaurant,chinese,"Lancastergate, Leyland, PR25 2EX",PR25 2EX,Leyland,53.6905006,-2.6983891,+44 1772 622299,,,,,4087804395,node,2026-03-06T09:39:44.352261
restaurants,Giulio's,fast_food,italian,"111, Towngate, Leyland, PR25 2LQ",PR25 2LQ,Leyland,53.6925089,-2.6968186,+44 1772 622420,,,,,4087836107,node,2026-03-06T09:39:44.352263
restaurants,Traditional Fish & Chips,fast_food,fish_and_chips,"Bannister Drive, Leyland",,Leyland,53.6973953,-2.7043114,,,,,,4088097171,node,2026-03-06T09:39:44.352264
restaurants,Happy House Fish & Chips,fast_food,fish_and_chips;chinese,"63, School Lane, Leyland, PR25 2TU",PR25 2TU,Leyland,53.6978964,-2.6995725,+44 1772 422127,,,,,4088176031,node,2026-03-06T09:39:44.352266
restaurants,6BURGERZ,fast_food,burger,"104-106, Towngate, Leyland, PR25 2LR",PR25 2LR,Leyland,53.69175,-2.6970874,+44 1772909054,https://www.6burgerz.co.uk/,,,,4088402574,node,2026-03-06T09:39:44.352270
restaurants,Mumbai Masala,fast_food,indian,"104-106, Towngate, Leyland, PR25 2LR",PR25 2LR,Leyland,53.6917166,-2.6971054,,,,,,4088402575,node,2026-03-06T09:39:44.352272
restaurants,You & Me,fast_food,fish_and_chips;chinese,"63-65, Turpin Green Lane, Leyland, PR25 3HA",PR25 3HA,Leyland,53.6947557,-2.6879723,+44 1772 422104,,,,,4088461059,node,2026-03-06T09:39:44.352274
restaurants,Purple Pig Sandwich Bar,fast_food,sandwich,"41, Turpin Green Lane, Leyland, PR25 3HA",PR25 3HA,Leyland,53.6950294,-2.6890053,,,,,,4088537507,node,2026-03-06T09:39:44.352276
restaurants,Beijing,restaurant,chinese,"11, Chapel Brow, Leyland, PR25 3NH",PR25 3NH,Leyland,53.6977181,-2.6893596,+44 1772 459 122,,,,,4088557858,node,2026-03-06T09:39:44.352278
restaurants,Subway,fast_food,sandwich,"24, Hough Lane, Leyland, PR25 2SD",PR25 2SD,Leyland,53.6948191,-2.6946523,,https://restaurants.subway.com/united-kingdom/en/preston/24-hough-lnleyland,,,,4089852649,node,2026-03-06T09:39:44.352279
restaurants,Leyland Chop Suey House,fast_food,chinese,"68, Hough Lane, Leyland, PR25 2SA",PR25 2SA,Leyland,53.6956009,-2.6923252,+44 1772 422 668,,,,,4089854765,node,2026-03-06T09:39:44.352281
restaurants,The Plaice,fast_food,,"57, Hough Lane, Leyland, PR25 2SA",PR25 2SA,Leyland,53.6957064,-2.6930754,,,,,,4096965401,node,2026-03-06T09:39:44.352283
restaurants,The Chicken Barbeque,fast_food,,"Hough Lane, Leyland",,Leyland,53.6951883,-2.6944803,,,,,,4096965507,node,2026-03-06T09:39:44.352285
restaurants,Antonellos,restaurant,italian,"69, Hough Lane, Leyland, PR25 2SA",PR25 2SA,Leyland,53.6957451,-2.6926756,,,,,,4096992526,node,2026-03-06T09:39:44.352287
restaurants,Isola bella,restaurant,italian,"Hough Lane, Leyland",,Leyland,53.6959466,-2.692064,+44 1772 45 93 93,,,,,4096998335,node,2026-03-06T09:39:44.352290
restaurants,Kebab House,fast_food,kebab,"16, Chapel Brow, Leyland, PR25 3NE",PR25 3NE,Leyland,53.6974025,-2.6898973,+44 1772 432 757,,,,,4097050925,node,2026-03-06T09:39:44.352292
restaurants,Chester's Chicken & Pizza,fast_food,,"Golden Hill Lane, Leyland",,Leyland,53.6979777,-2.6900187,,,,,,4097050933,node,2026-03-06T09:39:44.352294
restaurants,Golden Hill Chinese Takeaway,fast_food,chinese,"13, Golden Hill Lane, Leyland, PR25 3NP",PR25 3NP,Leyland,53.6979861,-2.6900878,+44 1772 4356 88,,,,,4097050934,node,2026-03-06T09:39:44.352296
restaurants,Fullfilled,fast_food,sandwich,"21, Golden Hill Lane, Leyland, PR25 3NP",PR25 3NP,Leyland,53.6980198,-2.690474,+44 1772 62 111 4,,,,,4097050939,node,2026-03-06T09:39:44.352297
restaurants,Gilly's Fish & Chips,fast_food,,"Golden Hill Lane, Leyland",,Leyland,53.6980246,-2.690537,,,,,,4097050940,node,2026-03-06T09:39:44.352299
restaurants,Sakura Valley,restaurant,japanese;sushi,"29, Golden Hill Lane, Leyland, PR25 3NP",PR25 3NP,Leyland,53.6980372,-2.690723,,,,,,4097050943,node,2026-03-06T09:39:44.352301
restaurants,Dil Raj,fast_food,indian,"5, Preston Road, Leyland, PR25 4NT",PR25 4NT,Leyland,53.6999939,-2.6863295,,,,,,4097418536,node,2026-03-06T09:39:44.352303
restaurants,China Star,fast_food,chinese,"11, Preston Road, Leyland, PR25 4NT",PR25 4NT,Leyland,53.7001322,-2.6861632,,,,,,4097418538,node,2026-03-06T09:39:44.352304
restaurants,Ranjha's,fast_food,,"11A, Preston Road, Leyland, PR25 4NT",PR25 4NT,Leyland,53.7001811,-2.6860449,,,,,,4097418539,node,2026-03-06T09:39:44.352308
restaurants,Hong Kong House,fast_food,,"21, Preston Road, Leyland, PR25 4NT",PR25 4NT,Leyland,53.7004213,-2.6858,+44 1772 433 693,,,,,4097418547,node,2026-03-06T09:39:44.352311
restaurants,Pizza Costa,fast_food,,"Clifton Parade, Leyland, PR25 4YU",PR25 4YU,Leyland,53.7037036,-2.6803171,+44 1772 62 19 83,,,,,4097476465,node,2026-03-06T09:39:44.352313
restaurants,Sylhet Fusion,fast_food,,"Clifton Parade, Leyland, PR25 4YU",PR25 4YU,Leyland,53.7037337,-2.6800691,+44 1772 6222 66,,,,,4097476467,node,2026-03-06T09:39:44.352315
restaurants,Subway,fast_food,sandwich,"393, Station Road, Preston, PR5 6EJ",PR5 6EJ,Preston,53.7221296,-2.6623393,+44 1772 697690,https://restaurants.subway.com/united-kingdom/en/preston/395-station-rdbamber-bridge,Mo-We 08:00-20:00; Th-Sa 08:00-21:00; Su 09:00-20:00,,,4121398297,node,2026-03-06T09:39:44.352316
restaurants,TJ's,fast_food,sandwich,"Station Road, Preston, PR5 6EE",PR5 6EE,Preston,53.7234456,-2.6612936,,,,,,4122168854,node,2026-03-06T09:39:44.352318
restaurants,Subway,fast_food,sandwich,,,,53.7265967,-2.6932929,,,,,,4139279453,node,2026-03-06T09:39:44.352320
restaurants,KFC,fast_food,chicken,"Haslingden Road, Blackburn, BB2 3HQ",BB2 3HQ,Blackburn,53.7359551,-2.4684477,,https://www.kfc.co.uk/kfc-near-me/blackburn-haslingden-road,,,,4140775169,node,2026-03-06T09:39:44.352322
restaurants,Old Bank Lane Fish & Chips,fast_food,fish_and_chips,"Old Bank Lane, Blackburn",,Blackburn,53.7355815,-2.4684831,,,,,,4140802579,node,2026-03-06T09:39:44.352324
restaurants,EastZEast Blackburn,restaurant,,"Northgate, Blackburn, BB2 1AA",BB2 1AA,Blackburn,53.7491585,-2.4858497,+44 1254 678975,https://www.eastzeast.info/,,,,4167800089,node,2026-03-06T09:39:44.352326
restaurants,BürgShake,fast_food,burger;milkshake,"133, St Leonard's Gate, Lancaster, LA1 1NL",LA1 1NL,Lancaster,54.0496698,-2.7979547,,,,,,4227308203,node,2026-03-06T09:39:44.352327
restaurants,Olive Garden,restaurant,italian,"Preston Road, Wigan, WN6 0QD",WN6 0QD,Wigan,53.6032055,-2.6734832,,,,,,4238980524,node,2026-03-06T09:39:44.352331
restaurants,White Crow at Worthington,restaurant,,"Wigan Lane, Wigan, WN1 2XL",WN1 2XL,Wigan,53.6062491,-2.6324329,,,,,,4239215797,node,2026-03-06T09:39:44.352332
restaurants,KFC,fast_food,chicken,"456-458, Leyland Road, Preston, PR5 5RY",PR5 5RY,Preston,53.7267549,-2.6933858,,https://www.kfc.co.uk/kfc-near-me/preston-leyland-road,,,,4257607992,node,2026-03-06T09:39:44.352334
restaurants,Megna,fast_food,,"100, Queen Street, Blackburn, BB6 7AL",BB6 7AL,Blackburn,53.7859312,-2.402688,,,,,,4275351913,node,2026-03-06T09:39:44.352336
restaurants,Yum Yum,fast_food,pizza;kebab;burger,"8, Lancaster Road, Preston, PR1 1DA",PR1 1DA,Preston,53.7587773,-2.6973768,+44 1772 251333,https://yumyumpreston.co.uk/,Su-Th 11:00-03:00; Fr-Sa 11:00-04:30,,,4278412390,node,2026-03-06T09:39:44.352338
restaurants,McDonald's,fast_food,burger,"ExtraMSA Blackburn with Darwen Services, Darwen, BB3 0AT",BB3 0AT,Darwen,53.7127275,-2.4779053,+44 1254 773108,https://www.mcdonalds.com/gb/en-gb/location/darwen/darwen---j4-m65/j4-m65-blackburn-interchange/8261276.html,24/7,,,4300224283,node,2026-03-06T09:39:44.352340
restaurants,Quay Fish & Chips,fast_food,,"1, Aldcliffe Place, Lancaster, LA1 1SS",LA1 1SS,Lancaster,54.0431319,-2.8034009,,,"Th-Sa 11:30-14:00,16:00-20:00",,,4345705438,node,2026-03-06T09:39:44.352341
restaurants,The Kestrel Kitchen,restaurant,,,,,53.7711294,-2.627404,,,,,,4357240750,node,2026-03-06T09:39:44.352343
restaurants,NYC Steakhouse & Grill,restaurant,,,,,53.759019,-2.6952321,,,,,,4407506897,node,2026-03-06T09:39:44.352345
restaurants,Turtle Bay,restaurant,,"7-10, Cheapside, Preston, PR1 2AP",PR1 2AP,Preston,53.7585703,-2.6990411,,,Mo-Su 10:00-22:00,,,4407506899,node,2026-03-06T09:39:44.352346
restaurants,Poundbakery,fast_food,,"47, Fishergate, Preston, PR1 8BH",PR1 8BH,Preston,53.7575954,-2.7038631,,https://www.poundbakery.co.uk/store/preston/,,,,4475206556,node,2026-03-06T09:39:44.352350
restaurants,Iceburg,fast_food,,"23, Lancaster Road, Preston, PR1 2QY",PR1 2QY,Preston,53.7588227,-2.6980376,,,,,,4475206562,node,2026-03-06T09:39:44.352351
restaurants,Lavin Zeus,fast_food,,"149, Church Street, Preston, PR1 3BU",PR1 3BU,Preston,53.7582593,-2.6978843,+44 1772 555345;+44 1772 200500,,,,,4475206564,node,2026-03-06T09:39:44.352353
restaurants,Akash,restaurant,,"196-200, Duckworth Street, Darwen, BB3 1PX",BB3 1PX,Darwen,53.6982575,-2.4707716,,,,,,4493380792,node,2026-03-06T09:39:44.352355
restaurants,Thira,restaurant,indian,"32, Darwen Street, Blackburn, BB2 2BY",BB2 2BY,Blackburn,53.7466903,-2.4828075,+44 1254 485641,https://www.thira-restaurant.co.uk/,,,,4510881373,node,2026-03-06T09:39:44.352357
restaurants,Sabza,restaurant,indian,"9, High Street, Garstang, PR3 1EA",PR3 1EA,Garstang,53.9009996,-2.7742427,+44 1995 608800,https://sabzaindian.com/info,"Mo-Th,Su 17:00-22:30; Fr-Sa 17:00-23:00",,,4558938483,node,2026-03-06T09:39:44.352358
restaurants,Meiz Japanese Restaurant,restaurant,japanese;sushi,"6, Butler Street, Preston, PR1 8BN",PR1 8BN,Preston,53.7569709,-2.7064292,+44 1772 201321,https://meizjprestaurant.co.uk,Su-Th 12:00-21:00; Fr-Sa 12:00-22:00,,,4560921455,node,2026-03-06T09:39:44.352360
restaurants,Pizza Island,fast_food,burger;american;pizza,"Watford Street, Blackburn, BB1 7LD",BB1 7LD,Blackburn,53.7520046,-2.4829944,,,,,,4580824095,node,2026-03-06T09:39:44.352362
restaurants,Cube Desserts,restaurant,pizza;cake;donut;coffee_shop;ice_cream,"51, Regent Street, Blackburn, BB1 6BH",BB1 6BH,Blackburn,53.7512757,-2.4822921,,,,,,4581156792,node,2026-03-06T09:39:44.352365
restaurants,FINO,restaurant,spanish,"15-16, St Wilfrid Street, Preston, PR1 2US",PR1 2US,Preston,53.7579317,-2.7049582,,http://www.blue-bayou.co.uk,,,,4583232291,node,2026-03-06T09:39:44.352367
restaurants,Railway Road Chippy,fast_food,fish_and_chips,"99, Railway Road, Chorley, PR6 0HN",PR6 0HN,Chorley,53.6580441,-2.6260046,,,,,,4596744350,node,2026-03-06T09:39:44.352370
restaurants,Megabites,fast_food,sandwich,,,,53.8709702,-2.3916863,+44 1200 444133,,,,,4596820225,node,2026-03-06T09:39:44.352372
restaurants,Delishous by Saladishy,restaurant,,"93, Fishergate, Preston, PR1 2NJ",PR1 2NJ,Preston,53.7578266,-2.7036453,+44 1772 822299,https://www.delishus.co,,,,4600170391,node,2026-03-06T09:39:44.352374
restaurants,Greekos,fast_food,greek,,,,53.7577773,-2.7039376,,,,,,4600170393,node,2026-03-06T09:39:44.352375
restaurants,Greggs,fast_food,sandwich;bakery,"91, Fishergate, Preston, PR1 2NJ",PR1 2NJ,Preston,53.7577632,-2.7040202,,https://www.greggs.co.uk/shop-finder?shop-code=3736,,,,4600170394,node,2026-03-06T09:39:44.352377
restaurants,Great Eccleston Fish Bar,fast_food,fish_and_chips,"Preston, PR3 0ZB",PR3 0ZB,Preston,53.8545746,-2.8722959,,,,,,4605525915,node,2026-03-06T09:39:44.352381
restaurants,Jahan,restaurant,indian,"Preston, PR3 0YL",PR3 0YL,Preston,53.8548562,-2.8733339,,,,,,4605525916,node,2026-03-06T09:39:44.352382
restaurants,Tapas 47,restaurant,,"47, King Street, Whalley, BB7 9SP",BB7 9SP,Whalley,53.8208194,-2.4066756,,,,,,4612129794,node,2026-03-06T09:39:44.352384
restaurants,Brown Sugar Lane Ends,fast_food,dessert,,,,53.7709926,-2.7268115,,,,,,4619227693,node,2026-03-06T09:39:44.352386
restaurants,Tulketh Chippy,fast_food,fish_and_chips,"178, Tulketh Brow, Preston, PR2 2JE",PR2 2JE,Preston,53.7694909,-2.7263953,,,,,,4619227712,node,2026-03-06T09:39:44.352387
restaurants,Greekos,fast_food,greek,"8, Market Street, Lancaster, LA1 1HT",LA1 1HT,Lancaster,54.0488091,-2.8003142,,,,,,4625758486,node,2026-03-06T09:39:44.352391
restaurants,Auction Mart Restaurant,restaurant,,"Wyresdale Road, Lancaster, LA1 3JQ",LA1 3JQ,Lancaster,54.0413236,-2.7817787,,,,,,4663749983,node,2026-03-06T09:39:44.352392
restaurants,Brendan's Chippy,fast_food,fish_and_chips,"10, Ridge Square, Lancaster, LA1 3HR",LA1 3HR,Lancaster,54.0553094,-2.7868435,,,,,,4664009849,node,2026-03-06T09:39:44.352394
restaurants,Subway,fast_food,sandwich,"11, Church Street, Lancaster, LA1 1LP",LA1 1LP,Lancaster,54.0493872,-2.7993277,,https://restaurants.subway.com/united-kingdom/en/lancaster/unit-25b-11-church-street-st-nicholas-arcade,,,,4674504210,node,2026-03-06T09:39:44.352396
restaurants,Turtle Bay,restaurant,caribbean,,,,53.7467329,-2.480632,,,,,,4678953311,node,2026-03-06T09:39:44.352397
restaurants,La Locanda,restaurant,italian,"Main Street, Clitheroe, BB7 4HH",BB7 4HH,Clitheroe,53.9353753,-2.2591076,+44 1200 445303,https://www.lalocanda.co.uk/,,,,4691764096,node,2026-03-06T09:39:44.352399
restaurants,Lords Courtyard,restaurant,,"A65, Settle, BD24 9JY",BD24 9JY,Settle,54.0480043,-2.2850714,+44 1729 892900,,,,,4691766790,node,2026-03-06T09:39:44.352401
restaurants,Mi-Mi's,fast_food,,,,,53.7005678,-2.2872122,,,,,,4716542041,node,2026-03-06T09:39:44.352402
restaurants,Akash,fast_food,,"194, Duckworth Street, Darwen, BB3 1PX",BB3 1PX,Darwen,53.6983197,-2.4708445,,,,,,4717813871,node,2026-03-06T09:39:44.352404
restaurants,Seniors Wesham,fast_food,fish_and_chips,"1, Garstang Road, Preston, PR4 3DE",PR4 3DE,Preston,53.78947,-2.8856375,,https://seniorsfishandchips.co.uk/,Mo-Sa 11:30-14:00  16:30-20:00,,,4761965162,node,2026-03-06T09:39:44.352406
restaurants,Kirkham Tandoori,fast_food,indian,"Preston, PR4 2JP",PR4 2JP,Preston,53.7843774,-2.8833076,,,,,,4764285010,node,2026-03-06T09:39:44.352409
restaurants,Fresh Food Corner,fast_food,sandwich,"Preston, PR4 3AD",PR4 3AD,Preston,53.7888017,-2.8846943,,,,,,4764285015,node,2026-03-06T09:39:44.352411
restaurants,New Fiortune House,restaurant,chinese,"Preston, PR4 3BL",PR4 3BL,Preston,53.788419,-2.8856023,,,"We,Th,Su,Mo 17:00-23:00; Fr,Sa 17:00-23:30",,,4764285018,node,2026-03-06T09:39:44.352412
restaurants,Traditional English Fish & Chips,fast_food,,,,,53.7474915,-2.4504269,,,,,,4965227419,node,2026-03-06T09:39:44.352414
restaurants,Pizza King,fast_food,pizza;chicken;kebab;burger,"11, Church Street, Preston, PR1 3BQ",PR1 3BQ,Preston,53.7586435,-2.697222,+44 1772 562256,,,,,5000582907,node,2026-03-06T09:39:44.352416
restaurants,Millon,fast_food,indian,"Preston, PR4 1PD",PR4 1PD,Preston,53.7542712,-2.8644463,,,,,,5017750743,node,2026-03-06T09:39:44.352418
restaurants,Lucky House,fast_food,chinese,"Preston, PR4 1PB",PR4 1PB,Preston,53.7545994,-2.8649546,,,,,,5017750745,node,2026-03-06T09:39:44.352419
restaurants,Pipers,restaurant,european,"46-47, High Street, PR3 1EA",PR3 1EA,,53.9015962,-2.7741221,+44 1995 606665,https://www.pipersrestaurant.co.uk/,Mo-Tu off; We-Th 11:00-21:00; Fr-Sa 11:00-21:30; Su 11:00-19:00,,,5023011574,node,2026-03-06T09:39:44.352421
restaurants,Curry Palace,fast_food,,"8, Grimshaw Street, Preston, PR1 3DD",PR1 3DD,Preston,53.7594783,-2.6933285,,,,,,5023054808,node,2026-03-06T09:39:44.352423
restaurants,Pizzeria Capri,fast_food,pizza;salad,"100, Dale Street, OL16 4HX",OL16 4HX,,53.6087431,-2.1085923,+44 1706 524600,https://pizzeriacaprionline.co.uk,"Mo,Tu 16:00-22:50; We-Sa 16:00-23:00",,,5085687776,node,2026-03-06T09:39:44.352425
restaurants,Players,fast_food,,"11, Oldham Road, OL16 1UA",OL16 1UA,,53.6146733,-2.1531566,,,,,,5085881073,node,2026-03-06T09:39:44.352429
restaurants,Arizona Fried Chicken,fast_food,chicken,"13-15, Oldham Road, OL16 1UA",OL16 1UA,,53.6146208,-2.1530627,,,,,,5085881075,node,2026-03-06T09:39:44.352434
restaurants,Ashiana,restaurant,indian,"Preston, PR4 3HE",PR4 3HE,Preston,53.8130034,-2.8938997,,,,,,5147935395,node,2026-03-06T09:39:44.352436
restaurants,The Villa Italian,restaurant,italian,"Preston, PR4 3HE",PR4 3HE,Preston,53.8057577,-2.890327,,,,,,5147935396,node,2026-03-06T09:39:44.352437
restaurants,New Element,restaurant,asian,"120, Corporation Street, Preston, PR1 2UQ",PR1 2UQ,Preston,53.760257,-2.7055346,,,,,,5159845036,node,2026-03-06T09:39:44.352439
restaurants,Victoria Chip Shop,fast_food,fish_and_chips,"1, Victoria Street, Preston, PR5 5RA",PR5 5RA,Preston,53.7251723,-2.6902014,,,,,,5161281853,node,2026-03-06T09:39:44.352441
restaurants,Peking Inn,fast_food,chinese,"282, Station Road, Preston, PR5 6EB",PR5 6EB,Preston,53.7253251,-2.6609142,,,We-Mo 17:00-22:30; Tu off,,,5164793473,node,2026-03-06T09:39:44.352443
restaurants,John Dory,fast_food,fish_and_chips,"252, Station Road, Preston, PR5 6EA",PR5 6EA,Preston,53.7262618,-2.6606773,,,"Mo-Sa 11:45-14:00, Mo-Th,Sa 16:45-21:30, Fr 16:45-22:00",,,5164793474,node,2026-03-06T09:39:44.352444
restaurants,Dario's Pizza,fast_food,pizza,"240A, Station Road, Preston, PR5 6EA",PR5 6EA,Preston,53.727089,-2.6606721,,,,,,5164793475,node,2026-03-06T09:39:44.352446
restaurants,Little India,fast_food,indian,"32, Liverpool Road, Preston, PR1 0DQ",PR1 0DQ,Preston,53.750026,-2.7309963,,,,,,5164793508,node,2026-03-06T09:39:44.352448
restaurants,Ristorante Salvatore,restaurant,italian,"61-63, Liverpool Road, Preston, PR1 9XD",PR1 9XD,Preston,53.7495039,-2.732119,,,,,,5164793509,node,2026-03-06T09:39:44.352451
restaurants,Lucky Star,fast_food,chinese,"159, Liverpool Road, Preston, PR4 5FE",PR4 5FE,Preston,53.7320744,-2.7681376,,,,,,5164793513,node,2026-03-06T09:39:44.352452
restaurants,The Lounge Bar and Restaurant,restaurant,,"9, Preston, PR4 5JT",PR4 5JT,Preston,53.7070892,-2.7958352,,,,,,5164793515,node,2026-03-06T09:39:44.352454
restaurants,The Green Frog,fast_food,,"Mariners Way, Preston",,Preston,53.7614294,-2.7403708,,,,,,5169371338,node,2026-03-06T09:39:44.352456
restaurants,McDonald's,fast_food,burger,"Fishergate, Preston, PR1 8HJ",PR1 8HJ,Preston,53.7565885,-2.7057358,+44 1772 556403,https://www.mcdonalds.com/gb/en-gb/location/preston/preston-fishergate/213-fishergate-shopping-centre/8261289.html,,,,5169371348,node,2026-03-06T09:39:44.352458
restaurants,Micks Hut,fast_food,,"21, Corporation Street, Preston, PR1 2UP",PR1 2UP,Preston,53.7578428,-2.7059758,,,,,limited,5169371350,node,2026-03-06T09:39:44.352461
restaurants,Lune Street Fish and Chips,fast_food,fish_and_chips,"34, Lune Street, Preston, PR1 2NN",PR1 2NN,Preston,53.7592101,-2.7031608,,,,,,5169371354,node,2026-03-06T09:39:44.352463
restaurants,Greggs,fast_food,sandwich;bakery,"91, Friargate Walk, Preston, PR1 2NQ",PR1 2NQ,Preston,53.7589518,-2.7013968,,https://www.greggs.co.uk/shop-finder?shop-code=0424,,,,5169371356,node,2026-03-06T09:39:44.352465
restaurants,Burger King,fast_food,burger,"75, Friargate Walk, Preston, PR1 2NQ",PR1 2NQ,Preston,53.7586021,-2.7016538,,https://locations.burgerking.co.uk/preston/st-georges-shopping-centre,,,,5169371376,node,2026-03-06T09:39:44.352466
restaurants,Greggs,fast_food,sandwich;bakery,"60, Fishergate Walk, Preston, PR1 2NR",PR1 2NR,Preston,53.7584112,-2.7017341,,,,,,5169371379,node,2026-03-06T09:39:44.352468
restaurants,Cafe Bar,restaurant,italian,"11b, Winckley Street, Preston, PR1 2AA",PR1 2AA,Preston,53.7571331,-2.70226,,,,,,5169371382,node,2026-03-06T09:39:44.352471
restaurants,Subway,fast_food,sandwich,"7-8, Lancaster Road, Preston, PR1 2QY",PR1 2QY,Preston,53.7585643,-2.6979221,,https://restaurants.subway.com/united-kingdom/en/preston/unit-7/8-miller-arcade-church-street,,,,5169371389,node,2026-03-06T09:39:44.352473
restaurants,Mundo Tapas,restaurant,tapas,"8-12, Lancaster Road, Preston, PR1 1HR",PR1 1HR,Preston,53.7596012,-2.6971973,,,,,,5169371391,node,2026-03-06T09:39:44.352475
restaurants,Tino's,restaurant,italian,"Hill Street, Preston, PR1 2BB",PR1 2BB,Preston,53.760006,-2.7044445,,,,,limited,5169707748,node,2026-03-06T09:39:44.352476
restaurants,Pizza Spaghetti House,fast_food,pizza,"19, Hill Street, Preston, PR1 2BB",PR1 2BB,Preston,53.7602375,-2.703951,,,,,,5169707749,node,2026-03-06T09:39:44.352478
restaurants,Subway,fast_food,sandwich,"73, Fylde Road, Preston, PR1 2XQ",PR1 2XQ,Preston,53.7642014,-2.7100852,,https://restaurants.subway.com/united-kingdom/en/preston/73-fylde-rd,,,yes,5169707756,node,2026-03-06T09:39:44.352480
restaurants,Butty Shop,fast_food,sandwich,"187, Eldon Street, Preston, PR2 2BA",PR2 2BA,Preston,53.7695462,-2.7205291,,,,,,5189379936,node,2026-03-06T09:39:44.352482
